step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
1075,6677.592,0.345687,0.787711,0.824524,0.750897,33,0.00048130,2
1100,6953.547,0.364811,0.779631,0.809193,0.750069,32,0.00007765,3
1125,6996.193,0.341983,0.788827,0.821526,0.756128,32,0.00013364,2
1150,7267.561,0.344649,0.788311,0.819124,0.757499,32,0.00006678,2
1175,7309.789,0.339043,0.791551,0.824767,0.758336,32,0.00011593,2
1200,7579.610,0.340685,0.790854,0.823924,0.757783,32,0.00007549,1
1225,7621.310,0.338782,0.791791,0.827036,0.756546,32,0.00010132,2
1250,7890.919,0.346359,0.789924,0.825176,0.754673,32,0.00006381,2
1275,7932.674,0.344910,0.789670,0.827129,0.752211,32,0.00011770,1
1300,8202.560,0.349367,0.788185,0.821862,0.754508,32,0.00005662,1
1325,8244.736,0.342824,0.791496,0.825206,0.757786,32,0.00009454,3
1350,8513.737,0.337618,0.792283,0.828053,0.756513,33,0.00011001,1
1375,8557.376,0.329544,0.796619,0.829813,0.763426,33,0.00010496,3
1400,8827.184,0.320616,0.802678,0.829529,0.775826,31,0.00014464,2
1425,8868.024,0.315720,0.805365,0.831397,0.779333,31,0.00013084,2
1450,9125.028,0.306203,0.807263,0.839254,0.775271,30,0.00012094,3
1475,9164.459,0.310630,0.805385,0.838286,0.772485,30,0.00015923,2
1500,9422.484,0.304290,0.808934,0.843570,0.774298,30,0.00020574,2
1525,9461.772,0.299277,0.810578,0.847406,0.773751,30,0.00016655,3
1550,9718.551,0.295794,0.812297,0.849700,0.774895,30,0.00020755,2
1575,9758.187,0.292979,0.813963,0.850693,0.777233,30,0.00015263,2
1600,10010.912,0.294284,0.812562,0.850769,0.774356,29,0.00016974,2
1625,10049.466,0.298646,0.810408,0.844322,0.776494,29,0.00016922,3
1650,10300.539,0.294402,0.810978,0.848841,0.773115,29,0.00019766,2
1675,10338.854,0.294780,0.811610,0.848052,0.775168,29,0.00018793,2
1700,10590.474,0.295970,0.810907,0.845790,0.776023,29,0.00019437,1
1725,10629.084,0.300582,0.808374,0.843591,0.773157,29,0.00018469,1
1750,10878.305,0.302775,0.808415,0.839379,0.777451,29,0.00017616,1
1775,10916.762,0.302519,0.808714,0.842256,0.775171,29,0.00019017,1
1800,11164.615,0.304796,0.808230,0.838214,0.778246,29,0.00015753,2
1825,11202.659,0.303240,0.808599,0.840604,0.776594,29,0.00016929,1
1850,11444.588,0.303015,0.809754,0.841341,0.778167,29,0.00010012,1
1875,11481.853,0.304768,0.808202,0.841523,0.774881,29,0.00013191,1
1900,11725.650,0.303009,0.809956,0.845007,0.774906,29,0.00011299,1
1925,11763.394,0.303432,0.808850,0.849409,0.768291,29,0.00017732,1
1950,12009.366,0.303181,0.807128,0.850868,0.763387,29,0.00018672,1
1975,12046.583,0.297419,0.811883,0.855760,0.768006,29,0.00016010,1
2000,12288.531,0.293442,0.813804,0.859412,0.768196,29,0.00018016,1
