step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
975,959.214,0.156561,0.906876,0.892059,0.921694,20,0.00001650,1
1000,983.649,0.155148,0.907694,0.892102,0.923287,20,0.00001638,0
1025,1008.233,0.155483,0.907660,0.892509,0.922811,20,0.00001943,1
1050,1032.836,0.154236,0.908246,0.893342,0.923150,20,0.00002874,0
1075,1057.675,0.154879,0.908099,0.893001,0.923198,20,0.00000996,0
1100,1082.693,0.154555,0.908214,0.892794,0.923634,20,0.00002734,1
1125,1107.773,0.153808,0.908978,0.894702,0.923254,20,0.00007437,1
1150,1132.639,0.152282,0.909527,0.892631,0.926424,20,0.00003612,0
1175,1157.145,0.151907,0.910027,0.895655,0.924400,20,0.00002340,0
1200,1182.076,0.153002,0.909865,0.895808,0.923922,20,0.00005031,1
1225,1207.115,0.152196,0.910647,0.897412,0.923882,20,0.00001063,1
1250,1232.339,0.153372,0.910286,0.896594,0.923979,20,0.00001801,1
1275,1257.538,0.150837,0.911387,0.897093,0.925681,20,0.00001853,1
1300,1282.713,0.153661,0.909946,0.896639,0.923254,20,0.00001382,1
1325,1308.099,0.152058,0.911047,0.897302,0.924793,20,0.00002346,1
1350,1333.124,0.151326,0.911594,0.896893,0.926295,20,0.00001115,1
1375,1358.263,0.152961,0.909723,0.895307,0.924139,20,0.00000975,1
1400,1383.431,0.151811,0.910502,0.895499,0.925506,20,0.00001745,1
1425,1408.549,0.152836,0.909303,0.894781,0.923825,20,0.00001096,1
1450,1433.877,0.153476,0.910127,0.894452,0.925802,20,0.00002124,1
1475,1459.086,0.151527,0.909694,0.894791,0.924597,20,0.00002602,1
1500,1484.188,0.154524,0.909030,0.892657,0.925403,20,0.00002043,1
1525,1509.214,0.153442,0.909435,0.893734,0.925136,20,0.00002138,1
1550,1534.545,0.154628,0.909625,0.893925,0.925325,20,0.00002551,1
1575,1559.776,0.153812,0.909101,0.891819,0.926384,20,0.00002401,1
1600,1585.177,0.154562,0.908642,0.891621,0.925662,20,0.00006558,1
1625,1610.399,0.153093,0.908893,0.892170,0.925616,20,0.00001866,1
1650,1635.598,0.155553,0.908530,0.891526,0.925534,20,0.00005441,1
1675,1661.044,0.154001,0.909160,0.893084,0.925236,20,0.00001666,1
1700,1685.830,0.155146,0.908474,0.891495,0.925453,20,0.00003693,0
1725,1710.415,0.152286,0.909673,0.891457,0.927888,20,0.00000827,0
1750,1735.747,0.151415,0.910746,0.893384,0.928107,20,0.00001260,1
1775,1761.068,0.151740,0.909562,0.893727,0.925398,20,0.00000727,1
1800,1786.224,0.149594,0.911658,0.895673,0.927643,20,0.00004214,1
1825,1811.035,0.149079,0.911630,0.893442,0.929817,20,0.00003260,0
1850,1835.670,0.149168,0.911899,0.895235,0.928564,20,0.00000968,0
1875,1860.422,0.148971,0.911332,0.895072,0.927591,20,0.00000919,0
1900,1885.089,0.151723,0.910669,0.894525,0.926814,20,0.00000611,0
1925,1909.726,0.146823,0.913473,0.899371,0.927576,20,0.00001227,0
1950,1934.514,0.148182,0.912415,0.896769,0.928062,20,0.00007121,0
1975,1959.331,0.145466,0.913245,0.898300,0.928190,20,0.00002113,0
2000,1983.959,0.147639,0.912721,0.897455,0.927987,20,0.00000982,0
