step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
975,4337.337,0.104667,0.929956,0.919996,0.939915,21,0.01182445,0
1000,4514.352,0.103405,0.931411,0.917997,0.944824,21,0.01165316,0
1025,4542.251,0.098764,0.933671,0.922805,0.944536,21,0.01137466,0
1050,4721.099,0.097292,0.934807,0.924599,0.945015,21,0.01172524,0
1075,4749.104,0.099710,0.932706,0.923916,0.941495,21,0.01117494,0
1100,4914.176,0.098203,0.935071,0.926019,0.944123,19,0.01278664,0
1125,4939.323,0.106132,0.929628,0.919506,0.939751,19,0.01251630,0
1150,5099.785,0.100650,0.931980,0.924505,0.939455,19,0.01199804,0
1175,5124.890,0.098952,0.933028,0.925414,0.940642,19,0.01217835,0
1200,5282.497,0.099947,0.931963,0.926478,0.937448,19,0.01142887,0
1225,5307.543,0.100056,0.932212,0.927601,0.936824,19,0.01104493,0
1250,5462.370,0.102076,0.930314,0.924603,0.936025,18,0.01155634,0
1275,5486.064,0.101608,0.930598,0.927221,0.933974,18,0.01113443,0
1300,5638.699,0.101496,0.930724,0.928995,0.932453,20,0.00833926,0
1325,5665.176,0.096490,0.933432,0.931565,0.935299,20,0.00836629,0
1350,5821.392,0.096542,0.934175,0.933146,0.935205,18,0.00978530,0
1375,5845.078,0.098890,0.932523,0.933632,0.931414,18,0.00909908,0
1400,5996.609,0.099876,0.931888,0.935322,0.928455,18,0.00853472,0
1425,6020.170,0.101621,0.930797,0.933014,0.928580,18,0.00800860,0
1450,6165.152,0.103595,0.928781,0.930218,0.927345,17,0.00815405,0
1475,6187.377,0.108731,0.926319,0.922272,0.930366,17,0.00805834,0
1500,6330.041,0.107689,0.926658,0.922052,0.931264,17,0.00747364,0
1525,6352.323,0.106508,0.926783,0.922124,0.931441,17,0.00739611,0
1550,6497.142,0.107988,0.925823,0.919996,0.931651,17,0.00751972,0
1575,6519.371,0.111897,0.924247,0.917669,0.930825,17,0.00761292,0
1600,6663.877,0.109621,0.924784,0.917801,0.931768,17,0.00757249,0
1625,6685.900,0.109021,0.924229,0.915733,0.932725,17,0.00739770,0
1650,6827.806,0.105444,0.927635,0.921452,0.933818,17,0.00720222,0
1675,6850.007,0.105918,0.926731,0.918810,0.934653,17,0.00736563,0
1700,6994.156,0.105597,0.926943,0.921660,0.932225,17,0.00729426,0
1725,7016.419,0.107729,0.926147,0.921526,0.930768,17,0.00731258,0
1750,7159.893,0.108788,0.924476,0.922685,0.926267,17,0.00729675,0
1775,7182.065,0.110052,0.924341,0.919635,0.929048,17,0.00719025,0
1800,7325.780,0.109978,0.924111,0.920528,0.927694,17,0.00734461,0
1825,7347.855,0.109286,0.925298,0.920798,0.929798,17,0.00758316,0
1850,7489.863,0.108607,0.924963,0.920427,0.929498,17,0.00745401,0
1875,7511.904,0.108000,0.925118,0.920412,0.929825,17,0.00733601,0
1900,7653.979,0.109002,0.925212,0.920531,0.929892,17,0.00741304,0
1925,7676.130,0.109015,0.924503,0.919967,0.929039,17,0.00744156,0
1950,7817.766,0.109308,0.924979,0.920552,0.929406,17,0.00747563,0
1975,7839.792,0.111698,0.923869,0.919834,0.927905,17,0.00770673,0
2000,7983.686,0.109779,0.924739,0.923125,0.926354,17,0.00773561,0
