step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
650,3182.672,0.163324,0.896665,0.886250,0.907079,22,0.00727620,0
675,3211.867,0.164474,0.896113,0.884733,0.907492,22,0.00718719,0
700,3400.503,0.161310,0.898196,0.887387,0.909004,22,0.00758134,0
725,3429.862,0.159397,0.899370,0.889911,0.908829,22,0.00754622,0
750,3617.995,0.156215,0.902256,0.893533,0.910979,22,0.00766888,0
775,3647.207,0.155424,0.902253,0.894050,0.910456,22,0.00732219,0
800,3828.299,0.151047,0.904800,0.897182,0.912419,21,0.00845230,0
825,3856.184,0.151660,0.904471,0.894934,0.914008,21,0.00858534,0
850,4035.637,0.151656,0.903751,0.894747,0.912756,23,0.00736273,0
875,4066.439,0.148921,0.906758,0.898906,0.914611,23,0.00749924,0
900,4249.094,0.150364,0.906175,0.899492,0.912859,21,0.00836993,0
925,4276.980,0.151760,0.905059,0.895963,0.914155,21,0.00779381,0
950,4449.341,0.154239,0.903403,0.895382,0.911423,20,0.00815117,0
975,4475.775,0.151792,0.904298,0.894293,0.914304,20,0.00781906,0
1000,4643.919,0.149352,0.905295,0.897357,0.913234,20,0.00746960,0
1025,4670.398,0.151434,0.904198,0.896588,0.911809,20,0.00744702,0
1050,4840.767,0.150969,0.904327,0.899952,0.908703,20,0.00729774,0
1075,4867.301,0.151897,0.903461,0.898579,0.908343,20,0.00687828,0
1100,5036.641,0.151136,0.903487,0.898982,0.907992,20,0.00674961,0
1125,5062.937,0.151245,0.902284,0.900971,0.903598,20,0.00638212,0
1150,5224.373,0.155553,0.900902,0.900096,0.901708,19,0.00667458,0
1175,5249.544,0.154023,0.900317,0.901571,0.899062,19,0.00666810,0
1200,5410.898,0.153413,0.900792,0.900164,0.901420,19,0.00635628,0
1225,5436.069,0.153080,0.900880,0.901216,0.900544,19,0.00617531,0
1250,5597.509,0.153693,0.900534,0.900897,0.900171,19,0.00598311,0
1275,5622.624,0.152936,0.900548,0.902366,0.898730,19,0.00623284,0
1300,5784.581,0.150311,0.902503,0.901474,0.903532,22,0.00507015,0
1325,5814.125,0.149557,0.903740,0.902287,0.905194,22,0.00542756,0
1350,5986.679,0.146735,0.906179,0.904432,0.907926,20,0.00712908,0
1375,6013.128,0.147929,0.904499,0.905559,0.903439,20,0.00653972,0
1400,6175.292,0.149117,0.903906,0.904373,0.903439,19,0.00700985,0
1425,6200.486,0.149837,0.904145,0.904286,0.904004,19,0.00703798,0
1450,6353.995,0.150624,0.903660,0.905856,0.901464,18,0.00780562,0
1475,6377.573,0.150942,0.903847,0.907961,0.899733,18,0.00793716,0
1500,6527.910,0.147381,0.905040,0.908381,0.901699,18,0.00755579,0
1525,6551.432,0.152076,0.902936,0.912074,0.893798,18,0.00727890,0
1550,6701.218,0.150386,0.902438,0.908353,0.896522,18,0.00734777,0
1575,6724.701,0.149144,0.904176,0.910178,0.898173,18,0.00725682,0
1600,6868.933,0.148453,0.903913,0.912026,0.895800,17,0.00788123,0
1625,6891.210,0.152773,0.901657,0.911714,0.891601,17,0.00749945,0
1650,7034.399,0.151061,0.903559,0.916884,0.890235,17,0.00767422,0
1675,7056.675,0.150700,0.903704,0.917952,0.889456,17,0.00771415,0
1700,7199.550,0.150859,0.903087,0.917036,0.889137,17,0.00782842,0
1725,7221.868,0.152711,0.901561,0.914151,0.888972,17,0.00704047,0
1750,7364.434,0.150868,0.902619,0.915413,0.889825,17,0.00712542,0
1775,7386.832,0.151077,0.902454,0.914799,0.890110,17,0.00703443,0
1800,7529.736,0.149114,0.903609,0.913409,0.893810,17,0.00666323,0
1825,7552.144,0.149891,0.903502,0.915357,0.891647,17,0.00679658,0
1850,7694.045,0.151440,0.903153,0.915589,0.890716,17,0.00690582,0
1875,7716.463,0.152349,0.902432,0.913408,0.891456,17,0.00725045,0
1900,7859.384,0.148739,0.904913,0.915078,0.894748,17,0.00766235,0
1925,7881.792,0.150356,0.903727,0.912215,0.895240,17,0.00744719,0
1950,8025.304,0.151121,0.903386,0.913801,0.892971,17,0.00745982,0
1975,8047.670,0.151368,0.903380,0.913923,0.892838,17,0.00740791,0
2000,8191.603,0.152143,0.901850,0.912893,0.890806,17,0.00715616,0
