## SLURM PROLOG ###############################################################
##    Job ID : 4093815
##  Job Name : 20260718_1833_comparison_horse_circle_basic
##  Nodelist : gpu2501
##      CPUs : 
##  Mem/Node : 128000 MB
## Directory : /oscar/home/cjmok/automated-perspective-sculptor
##   Job Started : Sat Jul 18 07:48:39 PM EDT 2026
###############################################################################
[Swept volume] building (resolution=256)...
[Run] mode=full, trials=3, seeds=[0, 1, 2], steps=2000, srd=False, ablation_flags={'disable_swept_volume_adds': False, 'loss_only_deletion': False, 'disable_splitting': False}
[Trial 1/3] seed=0
[Patch] mapbox-earcut is not installed; falling back to fan fill, so non-convex pieces will render incorrectly. Install it with: pip install mapbox-earcut
  step 1850/2000: loss=0.255049, patches=20
  step 1900/2000: loss=0.252758, patches=20
  step 1950/2000: loss=0.253301, patches=20
  step 2000/2000: loss=0.256405, patches=20
[Trial 2] done: loss=0.256454, time=2071.8s
[Trial 3/3] seed=2
  step 50/2000: loss=0.697012, patches=20
  step 100/2000: loss=0.484870, patches=20
  step 150/2000: loss=0.409213, patches=20
  step 200/2000: loss=0.358940, patches=20
  step 250/2000: loss=0.315220, patches=20
  step 300/2000: loss=0.263262, patches=20
  step 350/2000: loss=0.248805, patches=20
  step 400/2000: loss=0.238507, patches=20
  step 450/2000: loss=0.242716, patches=20
  step 500/2000: loss=0.236781, patches=20
  step 550/2000: loss=0.226699, patches=20
  step 600/2000: loss=0.220789, patches=20
  step 650/2000: loss=0.215233, patches=20
  step 700/2000: loss=0.214666, patches=20
  step 750/2000: loss=0.217126, patches=20
  step 800/2000: loss=0.202048, patches=20
  step 850/2000: loss=0.203935, patches=20
  step 900/2000: loss=0.203058, patches=20
  step 950/2000: loss=0.199322, patches=20
  step 1000/2000: loss=0.198908, patches=20
  step 1050/2000: loss=0.199444, patches=20
  step 1100/2000: loss=0.198815, patches=20
  step 1150/2000: loss=0.198826, patches=20
  step 1200/2000: loss=0.198861, patches=20
  step 1250/2000: loss=0.199628, patches=20
  step 1300/2000: loss=0.201022, patches=20
  step 1350/2000: loss=0.201512, patches=20
  step 1400/2000: loss=0.202270, patches=20
  step 1450/2000: loss=0.201600, patches=20
  step 1500/2000: loss=0.204366, patches=20
  step 1550/2000: loss=0.202137, patches=20
  step 1600/2000: loss=0.199883, patches=20
  step 1650/2000: loss=0.192849, patches=20
  step 1700/2000: loss=0.187814, patches=20
  step 1750/2000: loss=0.186169, patches=20
  step 1800/2000: loss=0.173940, patches=20
  step 1850/2000: loss=0.171838, patches=20
  step 1900/2000: loss=0.167946, patches=20
  step 1950/2000: loss=0.166977, patches=20
  step 2000/2000: loss=0.166516, patches=20
[Trial 3] done: loss=0.166498, time=2104.7s
[Run] report written to results/slurm/20260718_1833/comparison_horse_circle_basic/output.txt
