step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count
975,7104.827,0.030596,0.964521,0.969476,0.959567,21,0.00000070,0,0.013288,0.011240,0.015337,0.986584,0.988665,0.984502,0.977328,0.980372,0.974284,0.001390,0.002123,0.003450,0.004992,0.000100
1000,7364.501,0.032224,0.963796,0.970139,0.957453,21,0.00000042,0,0.015380,0.011240,0.019520,0.984534,0.988673,0.980395,0.978593,0.981043,0.976143,0.001400,0.002653,0.003464,0.005252,0.000100
1025,7408.913,0.029040,0.965904,0.971509,0.960298,21,0.00000068,0,0.015592,0.012750,0.018435,0.984353,0.987208,0.981499,0.980948,0.983895,0.978002,0.001302,0.002431,0.003076,0.004737,0.000100
1050,7696.401,0.030810,0.964029,0.971154,0.956904,21,0.00000318,0,0.016412,0.011911,0.020914,0.983533,0.988025,0.979041,0.979819,0.982721,0.976917,0.001251,0.002715,0.003147,0.005139,0.000100
1075,7740.758,0.028678,0.967742,0.971765,0.963720,21,0.00000116,0,0.013166,0.010065,0.016266,0.986756,0.989849,0.983663,0.980471,0.981547,0.979396,0.001252,0.002292,0.003285,0.004502,0.000100
1100,8028.155,0.026837,0.968713,0.970618,0.966809,21,0.00000086,0,0.011713,0.010569,0.012858,0.988190,0.989340,0.987039,0.980058,0.980876,0.979241,0.001239,0.001781,0.003328,0.004107,0.000100
1125,8072.821,0.026748,0.969001,0.969777,0.968225,21,0.00000095,0,0.012165,0.010233,0.014098,0.987754,0.989663,0.985845,0.980788,0.979701,0.981875,0.001217,0.002000,0.003448,0.003859,0.000100
1150,8342.879,0.025658,0.970055,0.969345,0.970764,21,0.00003653,1,0.012249,0.012414,0.012084,0.987679,0.987508,0.987850,0.981937,0.981379,0.982494,0.001330,0.001772,0.003366,0.003627,0.000100
1175,8388.039,0.026743,0.968600,0.969843,0.967358,21,0.00001104,0,0.014030,0.012414,0.015647,0.985919,0.987515,0.984324,0.982188,0.981882,0.982494,0.001341,0.002132,0.003297,0.003878,0.000100
1200,8657.680,0.026575,0.970126,0.970930,0.969322,21,0.00000243,0,0.012462,0.009898,0.015027,0.987482,0.990007,0.984957,0.982214,0.980540,0.983888,0.001292,0.002145,0.003400,0.003740,0.000100
1225,8702.455,0.024330,0.971421,0.972915,0.969928,21,0.00000220,0,0.012217,0.009562,0.014872,0.987737,0.990359,0.985116,0.983285,0.982218,0.984353,0.001099,0.002008,0.003013,0.003542,0.000100
1250,8979.039,0.025398,0.970885,0.973601,0.968169,21,0.00000541,0,0.013798,0.010401,0.017196,0.986188,0.989538,0.982839,0.984273,0.983728,0.984818,0.001224,0.002301,0.002973,0.003730,0.000100
1275,9023.425,0.027387,0.969798,0.973759,0.965837,21,0.00000009,0,0.015180,0.010065,0.020294,0.984846,0.989870,0.979821,0.984499,0.983560,0.985438,0.001128,0.002898,0.002919,0.004196,0.000100
1300,9298.989,0.026467,0.969903,0.971932,0.967875,21,0.00000069,0,0.013786,0.010065,0.017506,0.986193,0.989851,0.982535,0.983266,0.981714,0.984818,0.001161,0.002453,0.003166,0.003849,0.000100
1325,9343.710,0.025281,0.970823,0.972434,0.969212,21,0.00000059,0,0.013327,0.010233,0.016421,0.986647,0.989691,0.983604,0.983757,0.982386,0.985128,0.001091,0.002288,0.003028,0.003709,0.000100
1350,9618.153,0.025690,0.970159,0.972610,0.967708,21,0.00000071,0,0.013805,0.010569,0.017041,0.986171,0.989362,0.982980,0.983544,0.982889,0.984198,0.001234,0.002239,0.003065,0.003762,0.000100
1375,9662.469,0.025809,0.970164,0.972951,0.967378,21,0.00000145,0,0.013585,0.010904,0.016266,0.986379,0.989035,0.983723,0.983337,0.983560,0.983114,0.001217,0.002252,0.002987,0.003881,0.000100
1400,9922.583,0.027432,0.968408,0.970695,0.966120,21,0.00000070,0,0.016464,0.013253,0.019675,0.983562,0.986705,0.980419,0.984344,0.983560,0.985128,0.001610,0.002412,0.003335,0.003798,0.000100
1425,9967.096,0.026496,0.969668,0.971339,0.967998,21,0.00000108,0,0.014579,0.012582,0.016576,0.985402,0.987369,0.983434,0.983802,0.983560,0.984043,0.001433,0.002242,0.003190,0.003804,0.000100
1450,10242.524,0.025968,0.970380,0.971216,0.969545,21,0.00000153,0,0.015721,0.014092,0.017351,0.984304,0.985894,0.982713,0.985635,0.984902,0.986367,0.001564,0.002367,0.003110,0.003581,0.000100
1475,10287.348,0.027752,0.968307,0.971065,0.965549,21,0.00000793,0,0.017677,0.014595,0.020759,0.982387,0.985403,0.979372,0.985415,0.985237,0.985593,0.001718,0.002551,0.003243,0.003871,0.000100
1500,10539.720,0.024945,0.972752,0.972857,0.972647,21,0.00000342,0,0.013688,0.013588,0.013788,0.986309,0.986407,0.986210,0.986067,0.986076,0.986057,0.001678,0.001992,0.003139,0.003340,0.000100
1525,10584.343,0.024433,0.972826,0.971211,0.974441,21,0.00000109,0,0.013081,0.013924,0.012239,0.986901,0.986057,0.987744,0.985551,0.984734,0.986367,0.001733,0.001753,0.003313,0.003088,0.000100
