step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
825,6849.900,0.067799,0.954947,0.937192,0.972703,34,0.00005252,1
850,7229.899,0.065894,0.956511,0.940440,0.972582,34,0.00007276,1
875,7291.009,0.064357,0.957964,0.941497,0.974431,34,0.00005448,1
900,7686.666,0.065463,0.956701,0.940349,0.973052,34,0.00008331,1
925,7747.870,0.063426,0.958909,0.941999,0.975820,34,0.00009142,1
950,8142.680,0.063390,0.958551,0.940681,0.976421,34,0.00007901,1
975,8203.163,0.063621,0.958389,0.938931,0.977848,34,0.00009545,1
1000,8550.161,0.062165,0.959374,0.942678,0.976070,34,0.00009167,0
1025,8610.132,0.064267,0.957740,0.941001,0.974480,34,0.00008155,0
1050,9001.951,0.064089,0.958174,0.940493,0.975854,34,0.00009264,0
1075,9062.433,0.065154,0.957435,0.941570,0.973300,34,0.00007794,0
1100,9431.219,0.061959,0.959476,0.941933,0.977018,34,0.00010525,2
1125,9492.306,0.062281,0.958923,0.942230,0.975616,34,0.00010207,2
1150,9859.343,0.062773,0.958353,0.941533,0.975174,34,0.00009925,2
1175,9920.247,0.063798,0.958443,0.942205,0.974682,34,0.00010035,1
1200,10286.886,0.063255,0.958985,0.941661,0.976308,34,0.00010244,1
1225,10347.384,0.063062,0.959309,0.941825,0.976793,34,0.00011359,1
1250,10713.562,0.063401,0.958831,0.941231,0.976432,34,0.00011234,1
1275,10774.591,0.063801,0.959020,0.940226,0.977814,34,0.00011802,1
1300,11133.818,0.064859,0.958241,0.939581,0.976900,34,0.00009110,2
1325,11194.827,0.064408,0.957845,0.939021,0.976670,34,0.00008157,1
1350,11531.895,0.065186,0.957272,0.938796,0.975748,34,0.00008419,2
1375,11592.736,0.065098,0.957464,0.939170,0.975759,34,0.00007483,2
1400,11949.562,0.063980,0.958439,0.939509,0.977369,34,0.00014654,1
1425,12010.606,0.063737,0.959245,0.941817,0.976673,34,0.00006592,1
1450,12383.222,0.064613,0.958463,0.943142,0.973783,34,0.00006891,1
1475,12444.505,0.065330,0.957713,0.940941,0.974486,34,0.00008046,2
1500,12818.765,0.063236,0.959353,0.940530,0.978176,34,0.00009749,2
1525,12880.266,0.065687,0.957571,0.939998,0.975144,34,0.00008159,1
1550,13255.790,0.063310,0.959020,0.940343,0.977696,34,0.00007725,1
1575,13317.095,0.064166,0.958573,0.942343,0.974803,34,0.00007938,1
1600,13678.280,0.063857,0.958201,0.941600,0.974803,34,0.00007221,1
1625,13739.988,0.063957,0.958652,0.942181,0.975124,34,0.00007844,1
1650,14104.930,0.063070,0.959056,0.943204,0.974909,34,0.00011475,1
1675,14166.327,0.063614,0.958679,0.942199,0.975159,34,0.00015145,1
1700,14565.509,0.063532,0.958322,0.941745,0.974900,34,0.00014119,2
1725,14626.871,0.062438,0.958795,0.942308,0.975282,34,0.00013254,2
1750,14998.781,0.062401,0.959280,0.943519,0.975041,34,0.00013230,1
1775,15059.298,0.061959,0.959939,0.944142,0.975736,34,0.00012619,2
1800,15405.578,0.061641,0.960482,0.945578,0.975386,34,0.00012551,2
1825,15465.774,0.061372,0.960298,0.942977,0.977618,34,0.00013747,2
1850,15824.198,0.061294,0.960530,0.944788,0.976272,34,0.00012959,1
1875,15885.428,0.060841,0.960626,0.944313,0.976938,34,0.00016062,1
1900,16256.381,0.063388,0.958876,0.943598,0.974154,34,0.00012306,2
1925,16317.290,0.061063,0.959684,0.943884,0.975483,34,0.00015375,1
1950,16666.275,0.059516,0.960938,0.944376,0.977500,34,0.00012882,2
1975,16727.149,0.060254,0.960609,0.943222,0.977997,34,0.00013863,1
2000,17097.571,0.060618,0.960846,0.944422,0.977270,34,0.00013083,1
