pair,group,seed,step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
cat_face_bass,basic,0,975,1031.613,0.130903,0.922646,0.922096,0.923197,20,0.00010336,2
cat_face_bass,basic,0,1000,1057.729,0.142901,0.915716,0.917029,0.914404,20,0.00009669,2
cat_face_bass,basic,0,1025,1083.588,0.140818,0.918321,0.918942,0.917701,20,0.00010943,3
cat_face_bass,basic,0,1050,1109.011,0.139036,0.916411,0.921115,0.911707,20,0.00008750,3
cat_face_bass,basic,0,1075,1134.784,0.132686,0.921911,0.922393,0.921428,20,0.00016161,3
cat_face_bass,basic,0,1100,1160.591,0.135615,0.919357,0.921582,0.917133,20,0.00009561,4
cat_face_bass,basic,0,1125,1186.701,0.128171,0.923690,0.926014,0.921367,20,0.00011199,3
cat_face_bass,basic,0,1150,1212.952,0.126120,0.924618,0.926239,0.922997,20,0.00013591,3
cat_face_bass,basic,0,1175,1239.370,0.130259,0.922086,0.927498,0.916675,20,0.00013724,3
cat_face_bass,basic,0,1200,1265.797,0.128099,0.922001,0.927602,0.916400,20,0.00015035,1
cat_face_bass,basic,0,1225,1292.224,0.122114,0.926359,0.928592,0.924127,20,0.00012851,1
cat_face_bass,basic,0,1250,1318.593,0.123324,0.926348,0.927295,0.925401,20,0.00011034,2
cat_face_bass,basic,0,1275,1345.024,0.125794,0.924095,0.927946,0.920244,20,0.00018650,2
cat_face_bass,basic,0,1300,1371.305,0.123724,0.924093,0.928633,0.919553,20,0.00015960,1
cat_face_bass,basic,0,1325,1397.437,0.125909,0.924518,0.926843,0.922192,20,0.00018874,2
cat_face_bass,basic,0,1350,1423.652,0.123940,0.925448,0.927166,0.923731,20,0.00018370,2
cat_face_bass,basic,0,1375,1449.486,0.126561,0.924014,0.928027,0.920000,20,0.00016668,2
cat_face_bass,basic,0,1400,1475.258,0.125315,0.923222,0.926060,0.920385,20,0.00022667,2
cat_face_bass,basic,0,1425,1501.647,0.131867,0.921364,0.922595,0.920132,20,0.00023447,2
cat_face_bass,basic,0,1450,1528.021,0.127543,0.922814,0.923164,0.922464,20,0.00018664,1
cat_face_bass,basic,0,1475,1554.524,0.128230,0.922353,0.922131,0.922575,20,0.00021652,2
cat_face_bass,basic,0,1500,1580.973,0.124857,0.925162,0.924310,0.926014,20,0.00024354,1
cat_face_bass,basic,0,1525,1607.537,0.129756,0.922226,0.922625,0.921828,20,0.00024960,1
cat_face_bass,basic,0,1550,1633.925,0.128732,0.923970,0.924376,0.923563,20,0.00023439,1
cat_face_bass,basic,0,1575,1660.204,0.128323,0.923540,0.922326,0.924754,20,0.00017025,2
cat_face_bass,basic,0,1600,1686.484,0.129243,0.923131,0.923369,0.922894,20,0.00023879,2
cat_face_bass,basic,0,1625,1712.806,0.125971,0.924430,0.926412,0.922448,20,0.00026026,2
cat_face_bass,basic,0,1650,1739.135,0.125930,0.924663,0.923638,0.925688,20,0.00022202,2
cat_face_bass,basic,0,1675,1765.122,0.124054,0.925814,0.926977,0.924650,20,0.00025670,1
cat_face_bass,basic,0,1700,1791.674,0.119491,0.927092,0.927330,0.926855,20,0.00019852,2
cat_face_bass,basic,0,1725,1818.015,0.120467,0.927329,0.929149,0.925510,20,0.00018883,2
cat_face_bass,basic,0,1750,1844.440,0.122760,0.924321,0.928517,0.920124,20,0.00016197,2
cat_face_bass,basic,0,1775,1870.578,0.123780,0.924791,0.928782,0.920799,20,0.00023844,2
cat_face_bass,basic,0,1800,1897.226,0.119570,0.927407,0.928089,0.926725,20,0.00024459,2
cat_face_bass,basic,0,1825,1923.867,0.121664,0.926924,0.929795,0.924053,20,0.00018751,2
cat_face_bass,basic,0,1850,1950.092,0.122090,0.926797,0.926950,0.926644,20,0.00021872,2
cat_face_bass,basic,0,1875,1976.261,0.128576,0.923012,0.925100,0.920924,20,0.00005142,2
cat_face_bass,basic,0,1900,2002.520,0.127115,0.923164,0.925076,0.921252,20,0.00005125,1
cat_face_bass,basic,0,1925,2028.708,0.124407,0.924739,0.926841,0.922638,20,0.00010000,2
cat_face_bass,basic,0,1950,2054.725,0.122489,0.925388,0.926314,0.924462,20,0.00009400,1
cat_face_bass,basic,0,1975,2080.939,0.122727,0.926294,0.926941,0.925648,20,0.00009040,1
cat_face_bass,basic,0,2000,2107.182,0.124695,0.924680,0.926387,0.922973,20,0.00007007,2
cat_face_bass,basic,1,1,1.534,1.190991,0.234935,0.209060,0.260810,20,0.00000000,0
cat_face_bass,basic,1,25,25.875,0.922122,0.388647,0.327672,0.449621,20,0.00000962,1
cat_face_bass,basic,1,50,50.579,0.767114,0.496781,0.421737,0.571825,20,0.00001197,1
cat_face_bass,basic,1,75,75.468,0.672837,0.555511,0.474752,0.636269,20,0.00002310,0
cat_face_bass,basic,1,100,100.363,0.599586,0.612186,0.492903,0.731469,20,0.00007794,3
cat_face_bass,basic,1,125,125.355,0.529923,0.652852,0.530733,0.774971,20,0.00051328,5
cat_face_bass,basic,1,150,150.316,0.477056,0.688079,0.581577,0.794581,20,0.00023964,4
cat_face_bass,basic,1,175,175.359,0.433188,0.716625,0.612876,0.820375,20,0.00018513,4
cat_face_bass,basic,1,200,199.949,0.397552,0.741378,0.645958,0.836797,20,0.00021695,3
cat_face_bass,basic,1,225,224.636,0.379794,0.753196,0.658567,0.847826,20,0.00021903,3
cat_face_bass,basic,1,250,249.562,0.340493,0.786385,0.703195,0.869574,20,0.00026986,3
cat_face_bass,basic,1,275,274.389,0.257037,0.845071,0.805471,0.884671,20,0.00063585,3
cat_face_bass,basic,1,300,299.364,0.230768,0.863777,0.837691,0.889863,20,0.00034543,3
cat_face_bass,basic,1,325,324.363,0.215639,0.872972,0.853620,0.892324,20,0.00022691,3
cat_face_bass,basic,1,350,349.272,0.214413,0.874534,0.856324,0.892744,20,0.00021982,3
cat_face_bass,basic,1,375,373.941,0.211624,0.876111,0.861718,0.890505,20,0.00025941,3
cat_face_bass,basic,1,400,398.697,0.207533,0.879000,0.863405,0.894596,20,0.00038907,2
cat_face_bass,basic,1,425,423.568,0.202322,0.880599,0.868355,0.892842,20,0.00036750,3
cat_face_bass,basic,1,450,447.731,0.207815,0.877489,0.861005,0.893974,20,0.00043414,3
cat_face_bass,basic,1,475,472.137,0.209351,0.879235,0.860260,0.898209,20,0.00033162,2
cat_face_bass,basic,1,500,496.823,0.202592,0.883610,0.866293,0.900927,20,0.00036135,2
cat_face_bass,basic,1,525,520.978,0.197186,0.886040,0.868898,0.903182,20,0.00052413,2
cat_face_bass,basic,1,550,544.961,0.196618,0.887231,0.870135,0.904328,20,0.00036097,2
cat_face_bass,basic,1,575,568.998,0.191140,0.890209,0.871261,0.909157,20,0.00007668,1
cat_face_bass,basic,1,600,593.339,0.187347,0.891929,0.875871,0.907988,20,0.00006264,1
cat_face_bass,basic,1,625,617.784,0.181067,0.895195,0.878170,0.912220,20,0.00006665,1
cat_face_bass,basic,1,650,642.254,0.179284,0.897071,0.879669,0.914473,20,0.00008256,1
cat_face_bass,basic,1,675,666.914,0.175766,0.898702,0.881579,0.915825,20,0.00006054,1
cat_face_bass,basic,1,700,691.398,0.172243,0.900101,0.883762,0.916441,20,0.00005546,2
cat_face_bass,basic,1,725,715.971,0.173247,0.899856,0.883844,0.915868,20,0.00003129,2
cat_face_bass,basic,1,750,739.701,0.174973,0.898723,0.884348,0.913098,20,0.00003955,1
cat_face_bass,basic,1,775,763.265,0.170407,0.899978,0.886205,0.913750,20,0.00003271,1
cat_face_bass,basic,1,800,787.248,0.166126,0.902628,0.891051,0.914205,20,0.00004469,1
cat_face_bass,basic,1,825,811.154,0.161958,0.904576,0.893198,0.915954,20,0.00004063,1
cat_face_bass,basic,1,850,835.556,0.160499,0.904987,0.894010,0.915964,20,0.00003990,1
cat_face_bass,basic,1,875,859.837,0.158265,0.906763,0.894431,0.919094,20,0.00003473,0
cat_face_bass,basic,1,900,884.978,0.158160,0.906636,0.894081,0.919190,20,0.00001386,1
cat_face_bass,basic,1,925,909.353,0.158182,0.906752,0.892597,0.920907,20,0.00003117,1
cat_face_bass,basic,1,950,934.191,0.156762,0.907203,0.892830,0.921575,20,0.00001855,1
cat_face_bass,basic,1,975,959.214,0.156561,0.906876,0.892059,0.921694,20,0.00001650,1
cat_face_bass,basic,1,1000,983.649,0.155148,0.907694,0.892102,0.923287,20,0.00001638,0
cat_face_bass,basic,1,1025,1008.233,0.155483,0.907660,0.892509,0.922811,20,0.00001943,1
cat_face_bass,basic,1,1050,1032.836,0.154236,0.908246,0.893342,0.923150,20,0.00002874,0
cat_face_bass,basic,1,1075,1057.675,0.154879,0.908099,0.893001,0.923198,20,0.00000996,0
cat_face_bass,basic,1,1100,1082.693,0.154555,0.908214,0.892794,0.923634,20,0.00002734,1
cat_face_bass,basic,1,1125,1107.773,0.153808,0.908978,0.894702,0.923254,20,0.00007437,1
cat_face_bass,basic,1,1150,1132.639,0.152282,0.909527,0.892631,0.926424,20,0.00003612,0
cat_face_bass,basic,1,1175,1157.145,0.151907,0.910027,0.895655,0.924400,20,0.00002340,0
cat_face_bass,basic,1,1200,1182.076,0.153002,0.909865,0.895808,0.923922,20,0.00005031,1
cat_face_bass,basic,1,1225,1207.115,0.152196,0.910647,0.897412,0.923882,20,0.00001063,1
cat_face_bass,basic,1,1250,1232.339,0.153372,0.910286,0.896594,0.923979,20,0.00001801,1
cat_face_bass,basic,1,1275,1257.538,0.150837,0.911387,0.897093,0.925681,20,0.00001853,1
cat_face_bass,basic,1,1300,1282.713,0.153661,0.909946,0.896639,0.923254,20,0.00001382,1
cat_face_bass,basic,1,1325,1308.099,0.152058,0.911047,0.897302,0.924793,20,0.00002346,1
cat_face_bass,basic,1,1350,1333.124,0.151326,0.911594,0.896893,0.926295,20,0.00001115,1
cat_face_bass,basic,1,1375,1358.263,0.152961,0.909723,0.895307,0.924139,20,0.00000975,1
cat_face_bass,basic,1,1400,1383.431,0.151811,0.910502,0.895499,0.925506,20,0.00001745,1
cat_face_bass,basic,1,1425,1408.549,0.152836,0.909303,0.894781,0.923825,20,0.00001096,1
cat_face_bass,basic,1,1450,1433.877,0.153476,0.910127,0.894452,0.925802,20,0.00002124,1
cat_face_bass,basic,1,1475,1459.086,0.151527,0.909694,0.894791,0.924597,20,0.00002602,1
cat_face_bass,basic,1,1500,1484.188,0.154524,0.909030,0.892657,0.925403,20,0.00002043,1
cat_face_bass,basic,1,1525,1509.214,0.153442,0.909435,0.893734,0.925136,20,0.00002138,1
cat_face_bass,basic,1,1550,1534.545,0.154628,0.909625,0.893925,0.925325,20,0.00002551,1
cat_face_bass,basic,1,1575,1559.776,0.153812,0.909101,0.891819,0.926384,20,0.00002401,1
cat_face_bass,basic,1,1600,1585.177,0.154562,0.908642,0.891621,0.925662,20,0.00006558,1
cat_face_bass,basic,1,1625,1610.399,0.153093,0.908893,0.892170,0.925616,20,0.00001866,1
cat_face_bass,basic,1,1650,1635.598,0.155553,0.908530,0.891526,0.925534,20,0.00005441,1
cat_face_bass,basic,1,1675,1661.044,0.154001,0.909160,0.893084,0.925236,20,0.00001666,1
cat_face_bass,basic,1,1700,1685.830,0.155146,0.908474,0.891495,0.925453,20,0.00003693,0
cat_face_bass,basic,1,1725,1710.415,0.152286,0.909673,0.891457,0.927888,20,0.00000827,0
cat_face_bass,basic,1,1750,1735.747,0.151415,0.910746,0.893384,0.928107,20,0.00001260,1
cat_face_bass,basic,1,1775,1761.068,0.151740,0.909562,0.893727,0.925398,20,0.00000727,1
cat_face_bass,basic,1,1800,1786.224,0.149594,0.911658,0.895673,0.927643,20,0.00004214,1
cat_face_bass,basic,1,1825,1811.035,0.149079,0.911630,0.893442,0.929817,20,0.00003260,0
cat_face_bass,basic,1,1850,1835.670,0.149168,0.911899,0.895235,0.928564,20,0.00000968,0
cat_face_bass,basic,1,1875,1860.422,0.148971,0.911332,0.895072,0.927591,20,0.00000919,0
cat_face_bass,basic,1,1900,1885.089,0.151723,0.910669,0.894525,0.926814,20,0.00000611,0
cat_face_bass,basic,1,1925,1909.726,0.146823,0.913473,0.899371,0.927576,20,0.00001227,0
cat_face_bass,basic,1,1950,1934.514,0.148182,0.912415,0.896769,0.928062,20,0.00007121,0
cat_face_bass,basic,1,1975,1959.331,0.145466,0.913245,0.898300,0.928190,20,0.00002113,0
cat_face_bass,basic,1,2000,1983.959,0.147639,0.912721,0.897455,0.927987,20,0.00000982,0
cat_face_bass,basic,2,1,1.566,1.238830,0.217224,0.195821,0.238627,20,0.00139278,0
cat_face_bass,basic,2,25,27.748,1.007049,0.337466,0.305393,0.369540,20,0.00000140,0
cat_face_bass,basic,2,50,54.358,0.825632,0.454109,0.391493,0.516726,20,0.00000328,0
cat_face_bass,basic,2,75,80.535,0.689403,0.544820,0.453666,0.635973,20,0.00006293,0
cat_face_bass,basic,2,100,106.354,0.597062,0.609893,0.501463,0.718323,20,0.00000538,1
cat_face_bass,basic,2,125,132.092,0.536931,0.648988,0.514359,0.783618,20,0.00009293,0
cat_face_bass,basic,2,150,157.796,0.513789,0.662855,0.534740,0.790971,20,0.00001892,1
cat_face_bass,basic,2,175,183.085,0.485940,0.679580,0.557679,0.801480,20,0.00002476,0
cat_face_bass,basic,2,200,208.589,0.463971,0.695378,0.576557,0.814200,20,0.00002076,2
cat_face_bass,basic,2,225,234.582,0.448172,0.705644,0.591191,0.820097,20,0.00014849,0
cat_face_bass,basic,2,250,260.385,0.435201,0.715296,0.608861,0.821731,20,0.00015931,0
cat_face_bass,basic,2,275,286.323,0.423499,0.723712,0.620235,0.827189,20,0.00009001,1
cat_face_bass,basic,2,300,312.472,0.404256,0.736570,0.638907,0.834233,20,0.00004100,1
cat_face_bass,basic,2,325,338.633,0.384585,0.750046,0.657424,0.842668,20,0.00002894,2
cat_face_bass,basic,2,350,364.873,0.369711,0.759097,0.670442,0.847752,20,0.00003982,1
cat_face_bass,basic,2,375,390.743,0.352053,0.772269,0.683190,0.861347,20,0.00005082,1
cat_face_bass,basic,2,400,416.859,0.320453,0.793648,0.707446,0.879851,20,0.00001529,2
cat_face_bass,basic,2,425,442.670,0.300577,0.808291,0.723211,0.893372,20,0.00004086,2
cat_face_bass,basic,2,450,468.544,0.271007,0.830118,0.760524,0.899712,20,0.00003484,2
cat_face_bass,basic,2,475,494.624,0.219525,0.865279,0.847222,0.883335,20,0.00292167,2
cat_face_bass,basic,2,500,520.368,0.194004,0.882402,0.888193,0.876611,20,0.00182356,2
cat_face_bass,basic,2,525,546.188,0.188633,0.886531,0.890964,0.882098,20,0.00130068,2
cat_face_bass,basic,2,550,571.629,0.183822,0.888405,0.895468,0.881342,20,0.00095832,2
cat_face_bass,basic,2,575,596.672,0.185406,0.887003,0.892999,0.881008,20,0.00082357,2
cat_face_bass,basic,2,600,621.982,0.184925,0.887478,0.894576,0.880380,20,0.00074540,2
cat_face_bass,basic,2,625,647.049,0.182033,0.888533,0.894596,0.882471,20,0.00073100,2
cat_face_bass,basic,2,650,671.977,0.182985,0.888002,0.893148,0.882856,20,0.00070182,2
cat_face_bass,basic,2,675,696.766,0.180932,0.889923,0.896811,0.883036,20,0.00066784,2
cat_face_bass,basic,2,700,721.803,0.179330,0.891075,0.895878,0.886272,20,0.00063408,2
cat_face_bass,basic,2,725,747.142,0.177561,0.892783,0.896267,0.889299,20,0.00061779,2
cat_face_bass,basic,2,750,772.165,0.176358,0.893162,0.896743,0.889580,20,0.00062027,2
cat_face_bass,basic,2,775,797.515,0.174700,0.893471,0.897702,0.889240,20,0.00064389,1
cat_face_bass,basic,2,800,823.393,0.173063,0.895128,0.898212,0.892043,20,0.00063963,1
cat_face_bass,basic,2,825,848.407,0.173287,0.894675,0.897047,0.892303,20,0.00059992,2
cat_face_bass,basic,2,850,873.689,0.170966,0.896495,0.898280,0.894709,20,0.00065558,2
cat_face_bass,basic,2,875,898.702,0.169678,0.898585,0.900102,0.897068,20,0.00065733,2
cat_face_bass,basic,2,900,924.402,0.166274,0.901232,0.896584,0.905881,20,0.00060280,1
cat_face_bass,basic,2,925,949.916,0.159583,0.905108,0.899573,0.910643,20,0.00053995,3
cat_face_bass,basic,2,950,975.234,0.161107,0.904011,0.898797,0.909225,20,0.00051830,2
cat_face_bass,basic,2,975,1000.940,0.160106,0.904994,0.898888,0.911099,20,0.00049136,4
cat_face_bass,basic,2,1000,1026.669,0.158730,0.906904,0.900527,0.913281,20,0.00056800,4
cat_face_bass,basic,2,1025,1052.643,0.160173,0.906624,0.900591,0.912656,20,0.00053167,3
cat_face_bass,basic,2,1050,1078.342,0.160277,0.906409,0.900713,0.912104,20,0.00058912,3
cat_face_bass,basic,2,1075,1104.090,0.160212,0.906012,0.901084,0.910941,20,0.00069908,3
cat_face_bass,basic,2,1100,1129.956,0.159018,0.906888,0.902930,0.910845,20,0.00069171,3
cat_face_bass,basic,2,1125,1155.628,0.161981,0.905429,0.899703,0.911155,20,0.00068989,4
cat_face_bass,basic,2,1150,1181.281,0.160780,0.905599,0.898172,0.913025,20,0.00063567,3
cat_face_bass,basic,2,1175,1206.718,0.161499,0.906172,0.899751,0.912594,20,0.00062010,2
cat_face_bass,basic,2,1200,1231.719,0.163334,0.904266,0.896122,0.912411,20,0.00065641,1
cat_face_bass,basic,2,1225,1256.372,0.163034,0.905175,0.897533,0.912816,20,0.00070571,1
cat_face_bass,basic,2,1250,1281.201,0.164255,0.905090,0.897505,0.912676,20,0.00074778,1
cat_face_bass,basic,2,1275,1306.167,0.159737,0.907359,0.901569,0.913148,20,0.00071775,2
cat_face_bass,basic,2,1300,1331.612,0.160200,0.906710,0.900408,0.913012,20,0.00074898,1
cat_face_bass,basic,2,1325,1357.084,0.160241,0.906729,0.902108,0.911350,20,0.00077570,2
cat_face_bass,basic,2,1350,1382.727,0.162165,0.905675,0.900825,0.910524,20,0.00082760,2
cat_face_bass,basic,2,1375,1407.971,0.161369,0.905790,0.899695,0.911885,20,0.00079364,1
cat_face_bass,basic,2,1400,1433.233,0.163929,0.905041,0.899500,0.910582,20,0.00083197,2
cat_face_bass,basic,2,1425,1458.509,0.164285,0.904095,0.898796,0.909395,20,0.00076572,3
cat_face_bass,basic,2,1450,1483.374,0.162958,0.904873,0.902192,0.907554,20,0.00079115,2
cat_face_bass,basic,2,1475,1509.006,0.163032,0.905206,0.902174,0.908238,20,0.00076872,2
cat_face_bass,basic,2,1500,1534.514,0.163962,0.903395,0.901290,0.905501,20,0.00080569,1
cat_face_bass,basic,2,1525,1559.963,0.164929,0.903243,0.901094,0.905391,20,0.00077993,1
cat_face_bass,basic,2,1550,1585.627,0.163404,0.905316,0.902695,0.907936,20,0.00080230,3
cat_face_bass,basic,2,1575,1611.005,0.164103,0.904856,0.901928,0.907784,20,0.00085541,2
cat_face_bass,basic,2,1600,1636.393,0.163643,0.904759,0.903424,0.906094,20,0.00080187,1
cat_face_bass,basic,2,1625,1661.885,0.164252,0.905111,0.902740,0.907483,20,0.00084953,2
cat_face_bass,basic,2,1650,1687.426,0.163282,0.905705,0.903889,0.907521,20,0.00084528,2
cat_face_bass,basic,2,1675,1713.465,0.164897,0.904751,0.901187,0.908315,20,0.00087952,1
cat_face_bass,basic,2,1700,1739.305,0.162844,0.905463,0.903010,0.907917,20,0.00089988,2
cat_face_bass,basic,2,1725,1764.729,0.163502,0.905557,0.901662,0.909452,20,0.00087332,1
cat_face_bass,basic,2,1750,1790.794,0.162975,0.904978,0.901197,0.908759,20,0.00089672,1
cat_face_bass,basic,2,1775,1816.738,0.161604,0.906540,0.903952,0.909129,20,0.00081401,1
cat_face_bass,basic,2,1800,1842.681,0.162066,0.906625,0.903372,0.909877,20,0.00078650,3
cat_face_bass,basic,2,1825,1868.501,0.160956,0.907324,0.904307,0.910342,20,0.00088271,2
cat_face_bass,basic,2,1850,1894.362,0.160899,0.906009,0.903761,0.908257,20,0.00089127,1
cat_face_bass,basic,2,1875,1919.455,0.159524,0.907838,0.906871,0.908806,20,0.00090379,2
cat_face_bass,basic,2,1900,1944.731,0.161887,0.905775,0.904687,0.906863,20,0.00092624,1
cat_face_bass,basic,2,1925,1969.854,0.160942,0.906396,0.905248,0.907545,20,0.00089842,2
cat_face_bass,basic,2,1950,1994.905,0.161592,0.906223,0.904457,0.907990,20,0.00089364,2
cat_face_bass,basic,2,1975,2019.797,0.162363,0.905923,0.903098,0.908749,20,0.00092638,3
cat_face_bass,basic,2,2000,2045.076,0.164029,0.905044,0.902752,0.907336,20,0.00087502,2
cat_face_bass,srd_no_swept,0,1,1.433,1.438301,0.157088,0.189646,0.124530,20,0.00019250,0
cat_face_bass,srd_no_swept,0,25,27.484,1.130752,0.288564,0.324512,0.252616,20,0.00000724,1
cat_face_bass,srd_no_swept,0,50,193.967,0.876219,0.445451,0.473446,0.417455,23,0.00008922,0
cat_face_bass,srd_no_swept,0,75,224.158,0.643654,0.589373,0.575780,0.602965,23,0.00016604,2
cat_face_bass,srd_no_swept,0,100,397.224,0.495947,0.689359,0.634346,0.744372,22,0.00094480,3
cat_face_bass,srd_no_swept,0,125,426.074,0.433141,0.726426,0.649243,0.803608,22,0.00157178,4
cat_face_bass,srd_no_swept,0,150,587.538,0.399413,0.747997,0.668261,0.827732,22,0.00115983,5
cat_face_bass,srd_no_swept,0,175,616.422,0.381415,0.761352,0.693065,0.829640,22,0.00148324,2
cat_face_bass,srd_no_swept,0,200,772.810,0.361747,0.774752,0.710457,0.839046,21,0.00148095,1
cat_face_bass,srd_no_swept,0,225,799.562,0.342330,0.786121,0.722520,0.849722,21,0.00127935,1
cat_face_bass,srd_no_swept,0,250,952.519,0.321506,0.800294,0.747106,0.853482,20,0.00149172,2
cat_face_bass,srd_no_swept,0,275,978.049,0.298948,0.815286,0.773400,0.857172,20,0.00141725,1
cat_face_bass,srd_no_swept,0,300,1124.701,0.279292,0.829598,0.796490,0.862705,19,0.00139771,1
cat_face_bass,srd_no_swept,0,325,1149.198,0.256525,0.841539,0.816336,0.866742,19,0.00077679,1
cat_face_bass,srd_no_swept,0,350,1305.272,0.244123,0.850801,0.832153,0.869449,20,0.00059875,2
cat_face_bass,srd_no_swept,0,375,1331.101,0.225132,0.862198,0.848843,0.875553,20,0.00057262,2
cat_face_bass,srd_no_swept,0,400,1493.271,0.220134,0.865343,0.857627,0.873058,19,0.00065157,2
cat_face_bass,srd_no_swept,0,425,1517.729,0.214253,0.869887,0.864466,0.875308,19,0.00071023,3
cat_face_bass,srd_no_swept,0,450,1675.776,0.209689,0.871095,0.870173,0.872018,19,0.00053043,2
cat_face_bass,srd_no_swept,0,475,1700.805,0.205287,0.874090,0.877140,0.871040,19,0.00062002,3
cat_face_bass,srd_no_swept,0,500,1861.025,0.195869,0.880608,0.883359,0.877858,19,0.00068189,3
cat_face_bass,srd_no_swept,0,525,1885.928,0.185809,0.886637,0.893233,0.880041,19,0.00126583,3
cat_face_bass,srd_no_swept,0,550,2046.421,0.175883,0.893328,0.898873,0.887784,19,0.00112055,3
cat_face_bass,srd_no_swept,0,575,2071.402,0.176647,0.891832,0.896133,0.887530,19,0.00139557,3
cat_face_bass,srd_no_swept,0,600,2233.999,0.166669,0.897744,0.903894,0.891595,22,0.00120801,4
cat_face_bass,srd_no_swept,0,625,2263.563,0.162501,0.901084,0.910590,0.891579,22,0.00106024,2
cat_face_bass,srd_no_swept,0,650,2440.462,0.154360,0.906270,0.917310,0.895231,21,0.00119500,2
cat_face_bass,srd_no_swept,0,675,2468.164,0.150179,0.909796,0.918142,0.901451,21,0.00125518,3
cat_face_bass,srd_no_swept,0,700,2643.767,0.150898,0.908765,0.917675,0.899855,21,0.00114945,2
cat_face_bass,srd_no_swept,0,725,2671.225,0.150099,0.910115,0.917984,0.902245,21,0.00126247,4
cat_face_bass,srd_no_swept,0,750,2847.283,0.148052,0.910243,0.919595,0.900891,21,0.00130981,4
cat_face_bass,srd_no_swept,0,775,2874.773,0.147877,0.909716,0.918158,0.901273,21,0.00153854,5
cat_face_bass,srd_no_swept,0,800,3050.767,0.146233,0.910648,0.918844,0.902452,21,0.00126238,3
cat_face_bass,srd_no_swept,0,825,3078.115,0.141351,0.913761,0.924270,0.903252,21,0.00095202,4
cat_face_bass,srd_no_swept,0,850,3246.105,0.137777,0.914885,0.922383,0.907386,20,0.00016527,6
cat_face_bass,srd_no_swept,0,875,3272.638,0.133752,0.914923,0.914426,0.915421,20,0.00023425,5
cat_face_bass,srd_no_swept,0,900,3440.195,0.130696,0.917027,0.915152,0.918902,20,0.00010177,3
cat_face_bass,srd_no_swept,0,925,3466.824,0.124383,0.920928,0.916563,0.925293,20,0.00018373,2
cat_face_bass,srd_no_swept,0,950,3631.186,0.120182,0.923038,0.919002,0.927075,19,0.00018271,4
cat_face_bass,srd_no_swept,0,975,3656.355,0.118462,0.924341,0.919047,0.929635,19,0.00013655,1
cat_face_bass,srd_no_swept,0,1000,3818.643,0.120858,0.922687,0.920316,0.925058,20,0.00010960,3
cat_face_bass,srd_no_swept,0,1025,3845.721,0.126377,0.918900,0.915820,0.921980,20,0.00011495,3
cat_face_bass,srd_no_swept,0,1050,4011.882,0.122285,0.922131,0.917487,0.926775,19,0.00010190,1
cat_face_bass,srd_no_swept,0,1075,4037.154,0.116098,0.924147,0.921692,0.926603,19,0.00012032,1
cat_face_bass,srd_no_swept,0,1100,4199.817,0.115326,0.925088,0.922690,0.927486,19,0.00016032,2
cat_face_bass,srd_no_swept,0,1125,4225.303,0.115781,0.925465,0.922057,0.928873,19,0.00018450,3
cat_face_bass,srd_no_swept,0,1150,4387.449,0.116435,0.923858,0.921946,0.925770,21,0.00008336,2
cat_face_bass,srd_no_swept,0,1175,4415.674,0.116287,0.926046,0.922162,0.929930,21,0.00010753,3
cat_face_bass,srd_no_swept,0,1200,4580.384,0.117428,0.925460,0.922521,0.928398,19,0.00010986,2
cat_face_bass,srd_no_swept,0,1225,4605.289,0.114018,0.928673,0.925783,0.931563,19,0.00008694,3
cat_face_bass,srd_no_swept,0,1250,4767.942,0.116178,0.928513,0.926247,0.930779,19,0.00006685,3
cat_face_bass,srd_no_swept,0,1275,4793.038,0.115829,0.927919,0.926634,0.929204,19,0.00005714,4
cat_face_bass,srd_no_swept,0,1300,4954.667,0.115756,0.927663,0.927676,0.927649,19,0.00006141,4
cat_face_bass,srd_no_swept,0,1325,4980.047,0.113866,0.928994,0.927739,0.930249,19,0.00007963,4
cat_face_bass,srd_no_swept,0,1350,5142.856,0.110758,0.930294,0.927616,0.932971,19,0.00004517,4
cat_face_bass,srd_no_swept,0,1375,5168.171,0.109782,0.931348,0.931248,0.931448,19,0.00005682,3
cat_face_bass,srd_no_swept,0,1400,5328.189,0.111529,0.930508,0.932385,0.928631,21,0.00002990,2
cat_face_bass,srd_no_swept,0,1425,5355.374,0.108639,0.932227,0.931803,0.932651,21,0.00008347,4
cat_face_bass,srd_no_swept,0,1450,5519.770,0.102162,0.936145,0.937681,0.934610,20,0.00008904,2
cat_face_bass,srd_no_swept,0,1475,5545.550,0.102468,0.936897,0.940189,0.933606,20,0.00007075,3
cat_face_bass,srd_no_swept,0,1500,5713.041,0.102948,0.936494,0.939095,0.933892,20,0.00010195,3
cat_face_bass,srd_no_swept,0,1525,5738.941,0.100715,0.938006,0.940189,0.935822,20,0.00014072,3
cat_face_bass,srd_no_swept,0,1550,5906.269,0.097639,0.939207,0.939815,0.938599,20,0.00013143,3
cat_face_bass,srd_no_swept,0,1575,5932.240,0.100871,0.936972,0.939309,0.934634,20,0.00010296,2
cat_face_bass,srd_no_swept,0,1600,6099.426,0.100560,0.936646,0.940819,0.932474,20,0.00013401,5
cat_face_bass,srd_no_swept,0,1625,6125.698,0.101870,0.935983,0.938738,0.933229,20,0.00017380,5
cat_face_bass,srd_no_swept,0,1650,6295.920,0.096069,0.939823,0.939722,0.939924,20,0.00016161,5
