step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count
250,1157.908,0.246290,0.800201,0.770768,0.829635,26,0.00015650,2,0.070887,0.099604,0.042170,0.924166,0.894838,0.953495,0.856080,0.847539,0.864620,0.013045,0.011916,0.029445,0.040135,0.000100
275,1192.256,0.234614,0.810386,0.781335,0.839436,26,0.00012063,2,0.068127,0.093822,0.042431,0.927416,0.901080,0.953753,0.864848,0.854642,0.875054,0.012370,0.012209,0.027972,0.037914,0.000100
300,1413.174,0.231276,0.812516,0.781687,0.843345,26,0.00005536,2,0.069652,0.098612,0.040692,0.926344,0.896998,0.955690,0.868217,0.858771,0.877663,0.012922,0.011701,0.027839,0.036929,0.000100
325,1447.105,0.231053,0.813180,0.781115,0.845246,26,0.00004580,2,0.072208,0.105550,0.038866,0.924350,0.891086,0.957614,0.870829,0.863561,0.878098,0.013681,0.011400,0.028011,0.036455,0.000100
350,1668.794,0.223373,0.819688,0.788401,0.850975,26,0.00002372,2,0.070687,0.102246,0.039127,0.926178,0.894728,0.957627,0.876642,0.869012,0.884271,0.013456,0.011154,0.027279,0.034868,0.000100
375,1703.244,0.219848,0.820441,0.789505,0.851377,26,0.00005598,2,0.066953,0.095474,0.038431,0.929463,0.900585,0.958341,0.874490,0.864883,0.884097,0.012288,0.011268,0.026556,0.034935,0.000100
400,1921.406,0.219845,0.821453,0.789757,0.853148,26,0.00004652,2,0.070795,0.103072,0.038518,0.926269,0.894201,0.958337,0.878585,0.871160,0.886010,0.013127,0.011249,0.026577,0.034506,0.000100
425,1955.500,0.216861,0.824915,0.795034,0.854795,26,0.00005224,2,0.067374,0.097621,0.037127,0.929596,0.899387,0.959804,0.879589,0.872646,0.886532,0.012970,0.010814,0.026396,0.033987,0.000100
450,2174.805,0.216325,0.823693,0.793842,0.853544,26,0.00006225,1,0.066718,0.094483,0.038953,0.929921,0.901920,0.957922,0.877820,0.868847,0.886792,0.012187,0.011331,0.026014,0.034321,0.000100
475,2208.877,0.216198,0.825924,0.793758,0.858089,26,0.00007976,1,0.066166,0.095639,0.036692,0.930655,0.900924,0.960387,0.879624,0.869673,0.889575,0.012777,0.011035,0.026549,0.033592,0.000100
500,2428.800,0.214678,0.823908,0.789632,0.858183,29,0.00013844,2,0.067370,0.096135,0.038605,0.929260,0.900034,0.958485,0.878429,0.865543,0.891314,0.012177,0.011234,0.026598,0.033224,0.000100
525,2466.904,0.218077,0.823435,0.790122,0.856748,29,0.00013330,2,0.069087,0.100264,0.037910,0.927852,0.896593,0.959111,0.879285,0.869343,0.889227,0.013216,0.011127,0.026892,0.033597,0.000100
550,2713.066,0.218665,0.823662,0.787584,0.859740,29,0.00013893,2,0.070982,0.104229,0.037736,0.926199,0.892978,0.959420,0.880928,0.869673,0.892183,0.013906,0.011091,0.027480,0.032878,0.000100
575,2750.613,0.222349,0.821547,0.783788,0.859306,29,0.00012841,1,0.073999,0.108523,0.039475,0.923320,0.888964,0.957677,0.881037,0.868847,0.893227,0.014354,0.011710,0.027924,0.033131,0.000100
600,2986.794,0.213626,0.827342,0.796572,0.858112,31,0.00011143,1,0.068348,0.098612,0.038084,0.928864,0.898728,0.959000,0.882958,0.875124,0.890792,0.012766,0.011287,0.025792,0.033364,0.000100
625,3026.629,0.211940,0.829713,0.800908,0.858517,31,0.00003164,0,0.065114,0.091014,0.039214,0.931782,0.905667,0.957898,0.882993,0.873802,0.892183,0.012496,0.011203,0.025766,0.033024,0.000100
650,3268.067,0.210447,0.830765,0.800422,0.861109,29,0.00005750,0,0.066248,0.095804,0.036692,0.931024,0.901528,0.960520,0.884906,0.877106,0.892705,0.013073,0.010686,0.025856,0.032400,0.000100
675,3305.458,0.202367,0.837570,0.807797,0.867343,29,0.00009143,0,0.063214,0.088867,0.037562,0.934086,0.908238,0.959933,0.889753,0.879584,0.899922,0.012128,0.011051,0.024727,0.031118,0.000100
700,3542.686,0.200450,0.837165,0.807366,0.866963,29,0.00007804,0,0.062884,0.089858,0.035910,0.934447,0.907341,0.961553,0.889005,0.879914,0.898096,0.012049,0.010413,0.024517,0.031051,0.000100
725,3580.251,0.195783,0.839718,0.807744,0.871691,29,0.00010554,1,0.063844,0.096300,0.031389,0.934091,0.901918,0.966265,0.892291,0.885530,0.899052,0.012577,0.009259,0.024338,0.029980,0.000100
750,3821.567,0.189031,0.842484,0.809062,0.875906,29,0.00012281,1,0.060706,0.090023,0.031389,0.936899,0.907376,0.966422,0.892648,0.881896,0.903400,0.011617,0.008986,0.023926,0.028755,0.000100
775,3859.087,0.187836,0.845744,0.810526,0.880962,29,0.00012003,1,0.064179,0.098447,0.029910,0.934260,0.900434,0.968086,0.898816,0.890320,0.907312,0.012738,0.008912,0.023974,0.027785,0.000100
800,4097.674,0.184688,0.848526,0.812528,0.884524,32,0.00014727,1,0.064644,0.102246,0.027041,0.934314,0.897534,0.971094,0.902024,0.895606,0.908443,0.013705,0.007884,0.024022,0.026712,0.000100
825,4138.428,0.170737,0.860387,0.828735,0.892038,32,0.00011588,0,0.061645,0.095639,0.027650,0.937714,0.904707,0.970721,0.912349,0.907995,0.916703,0.012630,0.008047,0.021708,0.024839,0.000100
850,4395.743,0.172735,0.860222,0.828678,0.891766,31,0.00011531,0,0.068287,0.105880,0.030693,0.932057,0.896429,0.967686,0.917778,0.916419,0.919137,0.013774,0.008653,0.021543,0.024795,0.000100
875,4434.948,0.160161,0.868672,0.840205,0.897139,31,0.00012344,0,0.060349,0.093657,0.027041,0.939496,0.907504,0.971489,0.920147,0.918897,0.921398,0.011834,0.007969,0.019626,0.023830,0.000100
900,4692.826,0.160394,0.870729,0.844588,0.896870,33,0.00008866,0,0.061771,0.095804,0.027737,0.938491,0.906194,0.970788,0.923625,0.925504,0.921746,0.012678,0.007869,0.019628,0.023542,0.000100
925,4734.745,0.158971,0.872305,0.844575,0.900034,33,0.00011653,0,0.060932,0.094648,0.027215,0.939268,0.907131,0.971405,0.924521,0.924513,0.924528,0.012656,0.007924,0.019705,0.022968,0.000100
950,5008.549,0.159968,0.872379,0.843656,0.901102,36,0.00005985,1,0.065031,0.104063,0.025998,0.936077,0.899506,0.972649,0.927989,0.931450,0.924528,0.013764,0.007678,0.019877,0.022711,0.000100
975,5054.489,0.154585,0.877020,0.857165,0.896875,36,0.00009575,0,0.059419,0.089362,0.029476,0.940861,0.912657,0.969064,0.928537,0.933763,0.923311,0.011861,0.008462,0.017824,0.023521,0.000100
1000,5340.393,0.157911,0.874279,0.848954,0.899603,36,0.00013660,0,0.063844,0.097952,0.029737,0.936902,0.904907,0.968898,0.929233,0.932111,0.926354,0.012887,0.008502,0.018981,0.022929,0.000100
1025,5386.795,0.155104,0.877095,0.855692,0.898498,36,0.00011172,1,0.060106,0.089693,0.030519,0.940170,0.912250,0.968091,0.929180,0.932441,0.925919,0.011716,0.008946,0.017852,0.023492,0.000100
1050,5680.845,0.167241,0.869892,0.845068,0.894715,38,0.00008373,1,0.067522,0.100264,0.034780,0.933228,0.902662,0.963794,0.927816,0.929798,0.925833,0.013282,0.010093,0.019597,0.024443,0.000100
1075,5729.188,0.164890,0.869720,0.841900,0.897540,38,0.00008794,0,0.065509,0.099108,0.031910,0.934975,0.903257,0.966694,0.925759,0.925339,0.926180,0.013404,0.009134,0.020231,0.023443,0.000100
1100,6040.577,0.162722,0.871734,0.843502,0.899966,37,0.00008411,0,0.067261,0.101916,0.032606,0.933644,0.901185,0.966103,0.929389,0.929468,0.929310,0.013662,0.009271,0.019854,0.022900,0.000100
1125,6087.763,0.171658,0.865792,0.835248,0.896335,37,0.00007588,0,0.073043,0.106871,0.039214,0.927991,0.896381,0.959602,0.927998,0.924513,0.931484,0.013892,0.011239,0.020720,0.023916,0.000100
1150,6393.954,0.166643,0.869180,0.838167,0.900193,37,0.00009588,0,0.073164,0.110505,0.035823,0.928440,0.893877,0.963003,0.931615,0.930790,0.932441,0.014101,0.010500,0.020106,0.023119,0.000100
1175,6440.195,0.160055,0.874403,0.845506,0.903299,37,0.00009551,0,0.067465,0.099108,0.035823,0.933378,0.903630,0.963125,0.932480,0.929303,0.935658,0.013137,0.010227,0.019501,0.022147,0.000100
1200,6746.674,0.161980,0.876476,0.850480,0.902472,37,0.00014929,1,0.069578,0.101421,0.037736,0.931787,0.902307,0.961267,0.936632,0.936736,0.936527,0.013617,0.011083,0.019004,0.022605,0.000100
1225,6793.312,0.185615,0.859131,0.819834,0.898427,37,0.00010456,0,0.087579,0.135943,0.039214,0.916156,0.872620,0.959693,0.932472,0.931285,0.933658,0.018007,0.011415,0.023585,0.023552,0.000100
1250,7099.814,0.176123,0.864458,0.828706,0.900210,37,0.00010966,0,0.080623,0.124381,0.036866,0.922119,0.882233,0.962004,0.932589,0.931781,0.933397,0.016324,0.010788,0.021992,0.023134,0.000100
1275,7146.145,0.170661,0.865795,0.825146,0.906445,37,0.00008765,0,0.081653,0.129832,0.033475,0.921630,0.877760,0.965499,0.934532,0.932276,0.936788,0.016944,0.009444,0.022446,0.021226,0.000100
