step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
1025,5989.766,0.071500,0.953961,0.935454,0.972468,32,0.00084471,3
1050,6238.358,0.070034,0.954453,0.936713,0.972193,32,0.00086586,3
1075,6279.555,0.070846,0.953506,0.934421,0.972590,32,0.00077625,3
1100,6523.871,0.068948,0.954396,0.936318,0.972475,32,0.00083310,4
1125,6565.239,0.068800,0.954261,0.935313,0.973209,32,0.00087424,4
1150,6833.899,0.067888,0.955511,0.935992,0.975030,32,0.00077929,4
1175,6875.332,0.068382,0.955329,0.935388,0.975269,32,0.00087323,3
1200,7101.963,0.068711,0.954783,0.934632,0.974935,32,0.00082996,2
1225,7143.343,0.066817,0.956403,0.936721,0.976086,32,0.00084250,2
1250,7394.704,0.068876,0.955238,0.934245,0.976230,32,0.00077205,2
1275,7435.885,0.068501,0.955104,0.935062,0.975145,32,0.00085544,3
1300,7701.080,0.069633,0.954233,0.933551,0.974914,32,0.00084886,2
1325,7741.895,0.073169,0.953116,0.930228,0.976005,32,0.00097845,2
1350,7975.150,0.070289,0.953960,0.931684,0.976236,32,0.00095700,2
1375,8015.685,0.068520,0.955916,0.934435,0.977396,32,0.00089474,2
1400,8256.295,0.068938,0.955359,0.934578,0.976140,32,0.00085299,4
1425,8297.387,0.068643,0.954706,0.934947,0.974465,32,0.00089913,2
1450,8561.155,0.068735,0.955441,0.935955,0.974926,32,0.00091374,2
1475,8601.641,0.068582,0.955619,0.935369,0.975869,32,0.00094699,2
1500,8850.921,0.067037,0.956297,0.937066,0.975529,32,0.00095521,2
1525,8891.897,0.067878,0.955761,0.935909,0.975613,32,0.00102193,2
1550,9139.992,0.067671,0.955005,0.934729,0.975281,32,0.00080310,2
1575,9180.808,0.066773,0.955529,0.936005,0.975053,32,0.00085165,2
1600,9444.155,0.066936,0.955650,0.936229,0.975071,32,0.00084432,2
1625,9484.741,0.066105,0.956106,0.937404,0.974808,32,0.00076643,2
1650,9743.669,0.068706,0.954864,0.935836,0.973892,32,0.00080343,2
1675,9784.674,0.068111,0.955430,0.937590,0.973270,32,0.00070698,1
1700,10028.390,0.067987,0.954138,0.936709,0.971567,32,0.00074257,1
1725,10070.012,0.069710,0.954220,0.935276,0.973165,32,0.00075387,2
1750,10335.913,0.067927,0.955545,0.936031,0.975059,32,0.00085007,1
1775,10376.754,0.065855,0.957261,0.937800,0.976722,32,0.00075956,1
1800,10634.500,0.065407,0.957419,0.938126,0.976711,32,0.00066472,1
1825,10675.718,0.064886,0.957113,0.937506,0.976719,32,0.00068630,1
1850,10925.191,0.064150,0.957900,0.939413,0.976387,32,0.00067505,1
1875,10966.187,0.065612,0.957450,0.936524,0.978376,32,0.00078168,2
1900,11199.955,0.063557,0.958498,0.939568,0.977429,32,0.00073393,1
1925,11240.794,0.064195,0.958350,0.939406,0.977294,32,0.00080076,2
1950,11491.121,0.065408,0.957965,0.939810,0.976120,32,0.00080869,1
1975,11532.091,0.065159,0.957269,0.937251,0.977286,32,0.00081068,1
2000,11781.258,0.063596,0.959047,0.940676,0.977418,32,0.00076777,1
