step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs
875,5310.862,0.266748,0.836993,0.886956,0.787031,34,0.00000001,0
900,5592.209,0.264259,0.836942,0.887538,0.786345,34,0.00000108,0
925,5636.108,0.263337,0.840030,0.888134,0.791926,34,0.00008887,2
950,5916.110,0.258336,0.842465,0.889231,0.795699,33,0.00018582,1
975,5959.435,0.264447,0.839096,0.890748,0.787444,33,0.00004811,1
1000,6235.248,0.263990,0.839855,0.894342,0.785368,33,0.00000668,1
1025,6277.878,0.262712,0.840036,0.895544,0.784529,33,0.00000400,0
1050,6555.553,0.257891,0.842574,0.897493,0.787656,33,0.00000760,0
1075,6597.556,0.263232,0.841922,0.890639,0.793204,33,0.00000604,0
1100,6871.950,0.263297,0.842253,0.890323,0.794183,33,0.00000350,0
1125,6913.885,0.265386,0.838994,0.895039,0.782948,33,0.00001559,0
1150,7195.211,0.278951,0.833560,0.896442,0.770679,34,0.00000478,0
1175,7239.184,0.273808,0.835430,0.895922,0.774939,34,0.00000000,0
1200,7510.868,0.253713,0.845456,0.901735,0.789176,36,0.00000531,0
1225,7558.459,0.249991,0.845283,0.903537,0.787028,36,0.00000000,0
1250,7851.938,0.249706,0.846757,0.902561,0.790954,34,0.00000000,0
1275,7896.442,0.249593,0.846495,0.902807,0.790184,34,0.00000000,0
1300,8185.533,0.249271,0.847725,0.903904,0.791546,34,0.00000000,0
1325,8229.728,0.243379,0.850853,0.906769,0.794936,34,0.00000000,0
1350,8522.025,0.243456,0.850311,0.906660,0.793962,34,0.00002121,0
1375,8566.855,0.248450,0.848707,0.904596,0.792818,34,0.00000624,1
1400,8834.958,0.252289,0.844661,0.907421,0.781902,34,0.00000000,0
1425,8878.873,0.244896,0.848539,0.905168,0.791910,34,0.00001344,1
1450,9165.596,0.239365,0.851913,0.906468,0.797359,34,0.00000000,0
1475,9209.038,0.244981,0.848771,0.905963,0.791578,34,0.00000000,0
1500,9484.524,0.254102,0.843970,0.898020,0.789919,34,0.00000028,0
1525,9527.677,0.253843,0.841650,0.905074,0.778227,34,0.00000000,0
1550,9805.592,0.243722,0.850745,0.909652,0.791838,34,0.00000000,0
1575,9849.384,0.240973,0.853001,0.901894,0.804107,34,0.00000000,1
1600,10136.379,0.231421,0.857714,0.905886,0.809543,34,0.00000261,1
1625,10179.671,0.233547,0.856039,0.904417,0.807661,34,0.00000000,0
1650,10447.703,0.226444,0.857683,0.909000,0.806365,35,0.00000000,0
1675,10492.408,0.224177,0.859382,0.909156,0.809607,35,0.00000000,0
1700,10766.366,0.222416,0.860940,0.912267,0.809614,35,0.00000000,0
1725,10811.103,0.219431,0.861949,0.912966,0.810932,35,0.00000003,0
1750,11093.819,0.218543,0.859685,0.914869,0.804500,34,0.00000034,0
1775,11137.074,0.220170,0.861568,0.912794,0.810342,34,0.00000159,0
1800,11409.299,0.218732,0.861098,0.920614,0.801581,34,0.00000133,0
1825,11452.720,0.224399,0.857971,0.922746,0.793195,34,0.00000244,0
1850,11723.072,0.227093,0.856876,0.922427,0.791325,34,0.00000296,0
1875,11766.065,0.226769,0.856101,0.922735,0.789467,34,0.00000030,0
1900,12038.620,0.230215,0.854904,0.917351,0.792458,34,0.00000005,0
1925,12081.378,0.226538,0.854945,0.920338,0.789551,34,0.00000195,0
1950,12344.665,0.225833,0.854918,0.921109,0.788727,34,0.00000040,0
1975,12388.259,0.224384,0.855990,0.920481,0.791499,34,0.00000000,0
2000,12657.550,0.226204,0.855158,0.918515,0.791801,33,0.00000015,0
