step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count
725,4373.992,0.055575,0.944078,0.962109,0.926047,25,0.00000027,0,0.030754,0.018286,0.043222,0.969427,0.981678,0.957176,0.972887,0.979701,0.966073,0.002307,0.006404,0.004383,0.009786,0.000000
750,4649.049,0.055965,0.944157,0.961033,0.927281,25,0.00000832,1,0.033155,0.020299,0.046011,0.967215,0.979718,0.954712,0.975243,0.980540,0.969946,0.002485,0.006795,0.004421,0.009593,0.000000
775,4693.445,0.057022,0.944044,0.963499,0.924590,25,0.00000438,1,0.034007,0.020299,0.047715,0.966413,0.979769,0.953056,0.975881,0.983057,0.968706,0.002517,0.007149,0.004185,0.009988,0.000000
800,4961.606,0.058914,0.941597,0.963565,0.919630,25,0.00000093,2,0.038260,0.022144,0.054376,0.962455,0.978011,0.946899,0.977269,0.984902,0.969636,0.002692,0.007677,0.004108,0.010345,0.000000
825,5006.128,0.061632,0.940499,0.965160,0.915837,25,0.00000283,2,0.039603,0.020802,0.058404,0.961247,0.979323,0.943172,0.977282,0.985237,0.969326,0.002505,0.008523,0.003909,0.011121,0.000000
850,5274.569,0.064129,0.938964,0.965347,0.912580,25,0.00000366,1,0.041488,0.021473,0.061503,0.959494,0.978688,0.940301,0.977391,0.986076,0.968706,0.002609,0.009007,0.003886,0.011681,0.000000
875,5319.229,0.068657,0.935663,0.965784,0.905543,25,0.00000070,1,0.043747,0.019795,0.067699,0.957429,0.980297,0.934561,0.975875,0.984902,0.966847,0.002520,0.009882,0.003996,0.012688,0.000000
900,5586.091,0.069393,0.935438,0.966892,0.903985,25,0.00000147,1,0.045710,0.018453,0.072967,0.955821,0.981605,0.930036,0.977340,0.984734,0.969946,0.002143,0.010805,0.003652,0.013005,0.000000
925,5631.070,0.063461,0.940549,0.974104,0.906994,25,0.00000064,0,0.039134,0.010569,0.067699,0.962018,0.989378,0.934659,0.976398,0.984399,0.968397,0.001258,0.010058,0.002895,0.012600,0.000000
950,5909.968,0.062460,0.940150,0.975890,0.904410,25,0.00000176,0,0.038450,0.008891,0.068009,0.962636,0.991050,0.934222,0.975242,0.984566,0.965918,0.001048,0.009765,0.002701,0.012712,0.000000
975,5954.968,0.063833,0.941689,0.977390,0.905988,25,0.00000259,1,0.040083,0.009059,0.071108,0.961313,0.990898,0.931727,0.978327,0.986244,0.970411,0.001095,0.010627,0.002520,0.012896,0.000000
1000,6215.643,0.059804,0.944299,0.977567,0.911030,25,0.00000567,1,0.038476,0.009562,0.067390,0.962797,0.990404,0.935191,0.979670,0.986915,0.972424,0.001069,0.009949,0.002448,0.011976,0.000000
