step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette
1575,9704.412,0.405809,0.754133,0.690159,0.818106,19,0.00000000,0,0.113434,0.047440,0.179429,0.890809,0.938417,0.843202,0.843899,0.722900,0.964898,0.017931,0.024862,0.088557,0.025316
1600,9959.404,0.406319,0.754368,0.688603,0.820133,19,0.00000000,0,0.112791,0.046479,0.179102,0.891570,0.939409,0.843732,0.843815,0.720609,0.967020,0.017526,0.024968,0.088961,0.025232
1625,9998.949,0.408233,0.751662,0.689357,0.813966,19,0.00000000,0,0.113641,0.044262,0.183020,0.891183,0.942075,0.840291,0.841404,0.719870,0.962939,0.016744,0.025736,0.088504,0.026333
1650,10256.613,0.408625,0.751893,0.690478,0.813308,19,0.00000000,0,0.117220,0.046848,0.187592,0.888250,0.939132,0.837367,0.844352,0.722826,0.965878,0.017363,0.026155,0.088198,0.026252
1675,10295.839,0.411771,0.749915,0.691690,0.808140,19,0.00001313,0,0.119837,0.048326,0.191347,0.885862,0.937518,0.834206,0.843946,0.725116,0.962776,0.017792,0.026735,0.087795,0.027196
1700,10549.680,0.406420,0.754177,0.694017,0.814337,19,0.00000751,0,0.118132,0.047366,0.188898,0.887784,0.938824,0.836743,0.847527,0.726890,0.968163,0.017937,0.026045,0.087480,0.026000
1725,10588.198,0.410005,0.752097,0.693479,0.810715,19,0.00000504,0,0.121395,0.048179,0.194612,0.885259,0.937840,0.832678,0.847690,0.726890,0.968490,0.018069,0.026879,0.087475,0.026718
1750,10843.538,0.418550,0.747170,0.696121,0.798220,19,0.00000375,0,0.129979,0.049509,0.210449,0.878841,0.936535,0.821146,0.848394,0.730584,0.966204,0.018674,0.029011,0.086912,0.028762
1775,10882.615,0.415435,0.750641,0.699198,0.802083,19,0.00000001,0,0.128885,0.050913,0.206857,0.879566,0.935202,0.823930,0.851398,0.734796,0.968000,0.019217,0.028729,0.086104,0.028401
1800,11131.911,0.412498,0.753184,0.705936,0.800432,19,0.00000245,0,0.131356,0.054386,0.208327,0.877343,0.931909,0.822778,0.855756,0.744329,0.967184,0.020240,0.028875,0.084273,0.028668
1825,11170.604,0.409947,0.753422,0.715078,0.791767,19,0.00000422,0,0.135418,0.053203,0.217633,0.874925,0.934018,0.815833,0.858602,0.753122,0.964082,0.020038,0.030033,0.081713,0.029899
1850,11426.609,0.400908,0.760808,0.734450,0.787166,19,0.00000590,0,0.143711,0.058524,0.228898,0.869322,0.929992,0.808653,0.872390,0.777433,0.967347,0.022135,0.031096,0.076608,0.030411
1875,11465.741,0.375844,0.777950,0.768585,0.787316,19,0.00003172,0,0.147557,0.064583,0.230531,0.867315,0.926844,0.807787,0.893519,0.818222,0.968816,0.023841,0.031834,0.066478,0.030959
1900,11718.591,0.353961,0.792919,0.787179,0.798658,19,0.00002505,0,0.141304,0.066282,0.216327,0.872340,0.926811,0.817869,0.905392,0.839356,0.971429,0.024782,0.030237,0.061160,0.029312
1925,11756.762,0.334015,0.799258,0.796170,0.802346,19,0.00001686,0,0.132219,0.053499,0.210939,0.880831,0.940041,0.821621,0.905178,0.838765,0.971592,0.020050,0.029511,0.057941,0.028614
1950,12007.556,0.324898,0.802968,0.800873,0.805063,19,0.00001554,0,0.127738,0.049435,0.206041,0.884695,0.944449,0.824941,0.905701,0.840464,0.970939,0.018584,0.028794,0.056507,0.028100
1975,12045.695,0.323518,0.802396,0.799564,0.805228,19,0.00001632,0,0.127485,0.049583,0.205388,0.884782,0.944214,0.825351,0.904910,0.839208,0.970612,0.018486,0.028323,0.056743,0.027688
2000,12297.416,0.322857,0.803233,0.801832,0.804634,19,0.00001690,0,0.126805,0.048548,0.205061,0.885422,0.945409,0.825434,0.905196,0.840760,0.969633,0.018382,0.028406,0.056354,0.027867
2025,12334.967,0.324618,0.802629,0.801493,0.803765,19,0.00001562,0,0.127456,0.049361,0.205551,0.884779,0.944564,0.824993,0.905017,0.841055,0.968980,0.018568,0.028638,0.056430,0.028169
2050,12586.759,0.326842,0.802196,0.799382,0.805010,19,0.00001422,0,0.128831,0.051947,0.205714,0.883470,0.941819,0.825121,0.905760,0.840907,0.970612,0.019448,0.028545,0.057067,0.027881
2075,12624.646,0.326267,0.801072,0.798705,0.803438,19,0.00001263,0,0.128144,0.050248,0.206041,0.884067,0.943484,0.824649,0.903909,0.838838,0.968980,0.018772,0.028538,0.057060,0.028039
2100,12871.559,0.325311,0.802481,0.794295,0.810667,19,0.00001500,0,0.124349,0.051799,0.196898,0.886461,0.941617,0.831305,0.902863,0.835439,0.970286,0.019195,0.027249,0.058411,0.026800
2125,12909.164,0.323829,0.803516,0.795641,0.811390,19,0.00001400,0,0.123281,0.051134,0.195429,0.887344,0.942381,0.832306,0.903143,0.836326,0.969959,0.019171,0.027091,0.058132,0.026677
2150,13164.540,0.326157,0.801853,0.796965,0.806741,19,0.00001445,0,0.126553,0.051799,0.201306,0.884906,0.941802,0.828009,0.903695,0.838247,0.969143,0.019404,0.027803,0.057691,0.027421
2175,13203.007,0.327783,0.799811,0.797019,0.802603,19,0.00001239,0,0.127616,0.050986,0.204245,0.884086,0.942624,0.825547,0.902093,0.837656,0.966531,0.019278,0.027910,0.057819,0.027845
2200,13457.827,0.323017,0.804570,0.796400,0.812739,19,0.00001469,0,0.122755,0.051060,0.194449,0.887815,0.942508,0.833123,0.903920,0.837065,0.970776,0.019241,0.027009,0.057970,0.026574
2225,13495.695,0.323696,0.803920,0.797029,0.810811,19,0.00001472,0,0.122832,0.049583,0.196082,0.887931,0.944046,0.831816,0.903172,0.836548,0.969796,0.018832,0.027299,0.057822,0.027008
2250,13749.346,0.329541,0.798863,0.795158,0.802568,19,0.00001437,0,0.130572,0.052982,0.208163,0.881874,0.940488,0.823260,0.903460,0.837287,0.969633,0.019481,0.028408,0.058017,0.027882
2275,13787.116,0.327370,0.801233,0.796455,0.806011,19,0.00001415,0,0.128329,0.050617,0.206041,0.884035,0.942959,0.825111,0.904426,0.836769,0.972082,0.018915,0.028459,0.057770,0.027663
2300,14035.260,0.326278,0.801652,0.797242,0.806061,19,0.00001704,0,0.125814,0.050321,0.201306,0.885600,0.943311,0.827889,0.902844,0.837361,0.968327,0.018931,0.028000,0.057620,0.027670
