step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count
275,1158.951,0.137261,0.830810,0.806265,0.855354,26,0.00034567,2,0.082068,0.101006,0.063129,0.916462,0.897841,0.935084,0.898528,0.887703,0.909353,0.010609,0.007713,0.020187,0.016325,0.000000
300,1365.411,0.123301,0.845724,0.815408,0.876040,25,0.00016402,2,0.074546,0.089920,0.059173,0.924085,0.908118,0.940051,0.908303,0.888729,0.927878,0.009446,0.007143,0.019037,0.013731,0.000000
325,1397.109,0.126973,0.842957,0.809872,0.876041,25,0.00018060,2,0.075777,0.093821,0.057734,0.922791,0.904233,0.941348,0.906237,0.885855,0.926619,0.010019,0.007108,0.019868,0.013851,0.000000
350,1603.476,0.123876,0.847885,0.811502,0.884268,25,0.00016060,1,0.073800,0.092383,0.055216,0.924876,0.905621,0.944131,0.909782,0.886471,0.933094,0.009992,0.006910,0.019783,0.013021,0.000000
375,1635.449,0.121510,0.851336,0.810720,0.891952,25,0.00014516,1,0.076709,0.103059,0.050360,0.922827,0.896665,0.948989,0.915571,0.894272,0.936871,0.011026,0.006195,0.019922,0.011936,0.000000
400,1843.690,0.119234,0.854212,0.815946,0.892477,25,0.00005761,1,0.074577,0.102032,0.047122,0.925045,0.898093,0.951997,0.916866,0.899199,0.934532,0.010886,0.005890,0.019311,0.012032,0.000000
425,1875.767,0.118836,0.854474,0.814904,0.894043,25,0.00009801,1,0.077710,0.104701,0.050719,0.922293,0.895812,0.948774,0.919807,0.900226,0.939388,0.011041,0.006140,0.019378,0.011621,0.000000
450,2084.571,0.120958,0.851899,0.810971,0.892827,25,0.00009332,1,0.079160,0.107781,0.050540,0.920875,0.892879,0.948872,0.918164,0.898378,0.937950,0.011275,0.006140,0.019787,0.011803,0.000000
475,2116.856,0.124177,0.849425,0.808436,0.890413,25,0.00011087,2,0.081648,0.114556,0.048741,0.918799,0.887204,0.950394,0.917430,0.901047,0.933813,0.011955,0.005985,0.020137,0.012259,0.000000
500,2325.744,0.126075,0.845434,0.803427,0.887442,25,0.00013732,1,0.082085,0.114350,0.049820,0.917991,0.886743,0.949240,0.913477,0.895299,0.931655,0.012100,0.005871,0.020815,0.012193,0.000000
525,2358.044,0.130272,0.839266,0.800332,0.878200,25,0.00008084,2,0.079723,0.112503,0.046942,0.919622,0.887820,0.951424,0.904898,0.890372,0.919424,0.011885,0.005738,0.021050,0.013543,0.000000
550,2565.764,0.132345,0.835369,0.796491,0.874247,25,0.00003171,1,0.078592,0.111681,0.045504,0.920287,0.887997,0.952577,0.899737,0.885444,0.914029,0.011635,0.005661,0.021324,0.014136,0.000000
575,2598.073,0.130811,0.837974,0.801441,0.874506,25,0.00006133,1,0.079569,0.111476,0.047662,0.919663,0.888775,0.950550,0.903485,0.890782,0.916187,0.011586,0.005847,0.020829,0.014044,0.000000
600,2803.819,0.123531,0.845000,0.807486,0.882515,28,0.00003220,0,0.076025,0.107986,0.044065,0.923330,0.892301,0.954359,0.908043,0.894683,0.921403,0.011325,0.005238,0.020088,0.012800,0.000000
625,2840.381,0.115631,0.855528,0.817524,0.893532,28,0.00004025,2,0.071582,0.105933,0.037230,0.928251,0.895122,0.961381,0.915463,0.904126,0.926799,0.011270,0.004384,0.019186,0.011521,0.000000
650,3052.625,0.109221,0.862142,0.820283,0.904000,27,0.00001720,1,0.067692,0.101211,0.034173,0.931990,0.899244,0.964736,0.919099,0.903305,0.934892,0.010719,0.004093,0.018738,0.010259,0.000000
675,3087.721,0.104705,0.867481,0.825397,0.909565,27,0.00001608,0,0.066768,0.099364,0.034173,0.933125,0.901305,0.964945,0.924029,0.907411,0.940647,0.010482,0.003988,0.018150,0.009513,0.000000
700,3306.284,0.106027,0.866870,0.829391,0.904349,26,0.00001284,2,0.070094,0.102238,0.037950,0.930278,0.899414,0.961142,0.926428,0.914186,0.938669,0.010776,0.004290,0.017771,0.010036,0.000000
725,3340.102,0.104472,0.868552,0.830941,0.906163,26,0.00004131,4,0.067255,0.101417,0.033094,0.933049,0.900242,0.965856,0.925682,0.915212,0.936151,0.010573,0.003968,0.017434,0.010109,0.000000
750,3553.954,0.102026,0.871592,0.830784,0.912400,26,0.00001861,2,0.066562,0.100390,0.032734,0.933740,0.901052,0.966427,0.928226,0.914186,0.942266,0.010526,0.003819,0.017495,0.009337,0.000000
775,3587.905,0.101114,0.871831,0.830852,0.912809,26,0.00001976,1,0.068359,0.103264,0.033453,0.932252,0.898752,0.965752,0.929997,0.916650,0.943345,0.010605,0.003870,0.017358,0.009104,0.000000
800,3803.855,0.096751,0.878378,0.835079,0.921678,25,0.00001539,3,0.063352,0.097927,0.028777,0.937022,0.903500,0.970545,0.932528,0.916855,0.948201,0.010274,0.003562,0.017036,0.008292,0.000000
825,3836.985,0.097668,0.876858,0.834052,0.919665,25,0.00002115,2,0.062352,0.094847,0.029856,0.937673,0.905906,0.969440,0.930141,0.913160,0.947122,0.010011,0.003618,0.017166,0.008571,0.000000
850,4050.258,0.096629,0.878402,0.831176,0.925628,25,0.00005953,1,0.062326,0.094436,0.030216,0.937618,0.905950,0.969287,0.931633,0.909669,0.953597,0.010135,0.003603,0.017617,0.007710,0.000000
875,4083.445,0.096981,0.878265,0.827160,0.929369,25,0.00003680,1,0.064405,0.097516,0.031295,0.935691,0.903002,0.968381,0.933138,0.907822,0.958453,0.010172,0.003852,0.017857,0.007449,0.000000
900,4295.355,0.095587,0.880560,0.825388,0.935732,25,0.00004665,2,0.063994,0.098132,0.029856,0.936129,0.902309,0.969949,0.935027,0.906385,0.963669,0.010320,0.003606,0.018121,0.006767,0.000000
925,4328.378,0.094050,0.881820,0.826632,0.937008,25,0.00006295,1,0.062799,0.097721,0.027878,0.937324,0.902778,0.971869,0.935270,0.907411,0.963129,0.010234,0.003412,0.017942,0.006571,0.000000
950,4541.690,0.097064,0.878352,0.824949,0.931755,25,0.00005376,1,0.065407,0.097721,0.033094,0.934681,0.902599,0.966763,0.934077,0.905564,0.962590,0.010223,0.003955,0.018147,0.007106,0.000000
975,4575.081,0.099099,0.872036,0.828046,0.916027,25,0.00005083,1,0.061916,0.093615,0.030216,0.937641,0.906308,0.968975,0.924634,0.905564,0.943705,0.009595,0.003577,0.017580,0.008855,0.000000
1000,4790.917,0.099583,0.873492,0.833584,0.913400,25,0.00007757,1,0.061365,0.090536,0.032194,0.938204,0.909427,0.966980,0.925930,0.909054,0.942806,0.009505,0.003908,0.017144,0.009326,0.000000
1025,4824.434,0.100721,0.872016,0.825061,0.918971,25,0.00010511,2,0.065216,0.096079,0.034353,0.934541,0.903961,0.965121,0.927436,0.904332,0.950540,0.009972,0.004109,0.017977,0.008532,0.000000
1050,5038.331,0.100907,0.871921,0.831522,0.912320,25,0.00008269,1,0.066706,0.095463,0.037950,0.933304,0.905141,0.961468,0.928922,0.910901,0.946942,0.009821,0.004508,0.017143,0.009308,0.000000
1075,5071.676,0.101521,0.868622,0.832706,0.904538,25,0.00011395,2,0.062649,0.090946,0.034353,0.936791,0.908998,0.964584,0.922025,0.908438,0.935612,0.009410,0.003950,0.017063,0.010071,0.000000
1100,5286.260,0.104086,0.866914,0.833051,0.900778,25,0.00009683,2,0.065604,0.090741,0.040468,0.933906,0.909203,0.958609,0.922937,0.908643,0.937230,0.009386,0.004780,0.017010,0.010580,0.000000
1125,5319.297,0.102032,0.868851,0.837684,0.900017,25,0.00003838,1,0.062473,0.085198,0.039748,0.936782,0.914309,0.959255,0.922422,0.909054,0.935791,0.008830,0.004716,0.016481,0.010748,0.000000
1150,5520.317,0.102641,0.864495,0.843119,0.885872,23,0.00000686,2,0.058547,0.076986,0.040108,0.940065,0.921842,0.958287,0.914715,0.908027,0.921403,0.007896,0.004585,0.015693,0.012278,0.000000
1175,5550.928,0.102973,0.866480,0.843339,0.889621,23,0.00001754,3,0.057571,0.077192,0.037950,0.941103,0.921683,0.960524,0.915909,0.908438,0.923381,0.007970,0.004671,0.015808,0.012192,0.000000
1200,5741.246,0.102883,0.866626,0.844805,0.888447,22,0.00002662,3,0.058355,0.076781,0.039928,0.940369,0.922164,0.958574,0.916795,0.909669,0.923921,0.008042,0.004809,0.015710,0.012153,0.000000
1225,5770.255,0.103099,0.866731,0.845494,0.887967,22,0.00002676,2,0.058945,0.077602,0.040288,0.939860,0.921512,0.958209,0.917424,0.911107,0.923741,0.008117,0.004814,0.015653,0.012241,0.000000
