## SLURM PROLOG ###############################################################
##    Job ID : 4079932
##  Job Name : 20260718_0323_comparison_cat_face_bass_basic
##  Nodelist : gpu2111
##      CPUs : 
##  Mem/Node : 128000 MB
## Directory : /oscar/home/cjmok/automated-perspective-sculptor
##   Job Started : Sat Jul 18 03:35:56 AM EDT 2026
###############################################################################
[Swept volume] building (resolution=256)...
[Run] mode=full, trials=3, seeds=[0, 1, 2], steps=2000, srd=False, ablation_flags={'disable_swept_volume_adds': False, 'loss_only_deletion': False, 'disable_splitting': False}
[Trial 1/3] seed=0
[Patch] mapbox-earcut is not installed; falling back to fan fill, so non-convex pieces will render incorrectly. Install it with: pip install mapbox-earcut
  step 1750/2000: loss=0.154121, patches=20
  step 1800/2000: loss=0.152897, patches=20
  step 1850/2000: loss=0.153235, patches=20
  step 1900/2000: loss=0.154122, patches=20
  step 1950/2000: loss=0.154301, patches=20
  step 2000/2000: loss=0.152410, patches=20
[Trial 1] done: loss=0.151035, time=2012.0s
[Trial 2/3] seed=1
  step 50/2000: loss=0.487475, patches=20
  step 100/2000: loss=0.402433, patches=20
  step 150/2000: loss=0.343629, patches=20
  step 200/2000: loss=0.322830, patches=20
  step 250/2000: loss=0.296901, patches=20
  step 300/2000: loss=0.265848, patches=20
  step 350/2000: loss=0.250527, patches=20
  step 400/2000: loss=0.236498, patches=20
  step 450/2000: loss=0.232239, patches=20
  step 500/2000: loss=0.225641, patches=20
  step 550/2000: loss=0.221280, patches=20
  step 600/2000: loss=0.219010, patches=20
  step 650/2000: loss=0.217164, patches=20
  step 700/2000: loss=0.214840, patches=20
  step 750/2000: loss=0.215759, patches=20
  step 800/2000: loss=0.211416, patches=20
  step 850/2000: loss=0.208276, patches=20
  step 900/2000: loss=0.209245, patches=20
  step 950/2000: loss=0.210420, patches=20
  step 1000/2000: loss=0.212033, patches=20
  step 1050/2000: loss=0.212795, patches=20
  step 1100/2000: loss=0.211960, patches=20
  step 1150/2000: loss=0.212366, patches=20
  step 1200/2000: loss=0.208581, patches=20
  step 1250/2000: loss=0.208237, patches=20
  step 1300/2000: loss=0.203802, patches=20
  step 1350/2000: loss=0.199400, patches=20
  step 1400/2000: loss=0.195976, patches=20
  step 1450/2000: loss=0.194970, patches=20
  step 1500/2000: loss=0.194293, patches=20
  step 1550/2000: loss=0.193684, patches=20
  step 1600/2000: loss=0.195216, patches=20
  step 1650/2000: loss=0.194633, patches=20
  step 1700/2000: loss=0.193926, patches=20
  step 1750/2000: loss=0.193578, patches=20
  step 1800/2000: loss=0.196805, patches=20
  step 1850/2000: loss=0.195728, patches=20
  step 1900/2000: loss=0.195545, patches=20
  step 1950/2000: loss=0.195139, patches=20
  step 2000/2000: loss=0.192606, patches=20
[Trial 2] done: loss=0.192485, time=2122.3s
[Trial 3/3] seed=2
  step 50/2000: loss=0.540971, patches=20
  step 100/2000: loss=0.410376, patches=20
  step 150/2000: loss=0.366399, patches=20
  step 200/2000: loss=0.339702, patches=20
  step 250/2000: loss=0.297976, patches=20
  step 300/2000: loss=0.285326, patches=20
  step 350/2000: loss=0.270331, patches=20
  step 400/2000: loss=0.248692, patches=20
  step 450/2000: loss=0.185376, patches=20
  step 500/2000: loss=0.175721, patches=20
  step 550/2000: loss=0.169601, patches=20
  step 600/2000: loss=0.167385, patches=20
  step 650/2000: loss=0.166687, patches=20
  step 700/2000: loss=0.165015, patches=20
  step 750/2000: loss=0.164111, patches=20
  step 800/2000: loss=0.161898, patches=20
  step 850/2000: loss=0.163645, patches=20
  step 900/2000: loss=0.160077, patches=20
  step 950/2000: loss=0.161197, patches=20
  step 1000/2000: loss=0.160393, patches=20
  step 1050/2000: loss=0.158560, patches=20
  step 1100/2000: loss=0.155159, patches=20
  step 1150/2000: loss=0.153517, patches=20
  step 1200/2000: loss=0.153731, patches=20
  step 1250/2000: loss=0.153998, patches=20
  step 1300/2000: loss=0.154741, patches=20
  step 1350/2000: loss=0.153713, patches=20
  step 1400/2000: loss=0.155378, patches=20
  step 1450/2000: loss=0.155985, patches=20
  step 1500/2000: loss=0.155367, patches=20
  step 1550/2000: loss=0.156354, patches=20
  step 1600/2000: loss=0.157442, patches=20
  step 1650/2000: loss=0.155907, patches=20
  step 1700/2000: loss=0.159077, patches=20
  step 1750/2000: loss=0.160961, patches=20
  step 1800/2000: loss=0.159383, patches=20
  step 1850/2000: loss=0.163632, patches=20
  step 1900/2000: loss=0.164794, patches=20
  step 1950/2000: loss=0.163998, patches=20
  step 2000/2000: loss=0.162598, patches=20
[Trial 3] done: loss=0.162714, time=2063.4s
[Run] report written to results/slurm/20260718_0323/comparison_cat_face_bass_basic/output.txt
