## SLURM PROLOG ###############################################################
##    Job ID : 4079936
##  Job Name : 20260718_0323_comparison_horse_circle_basic
##  Nodelist : gpu2506
##      CPUs : 
##  Mem/Node : 128000 MB
## Directory : /oscar/home/cjmok/automated-perspective-sculptor
##   Job Started : Sat Jul 18 03:36:55 AM EDT 2026
###############################################################################
[Swept volume] building (resolution=256)...
[Run] mode=full, trials=3, seeds=[0, 1, 2], steps=2000, srd=False, ablation_flags={'disable_swept_volume_adds': False, 'loss_only_deletion': False, 'disable_splitting': False}
[Trial 1/3] seed=0
[Patch] mapbox-earcut is not installed; falling back to fan fill, so non-convex pieces will render incorrectly. Install it with: pip install mapbox-earcut
  step 1850/2000: loss=0.226727, patches=20
  step 1900/2000: loss=0.230329, patches=20
  step 1950/2000: loss=0.228668, patches=20
  step 2000/2000: loss=0.225225, patches=20
[Trial 2] done: loss=0.225379, time=2155.2s
[Trial 3/3] seed=2
  step 50/2000: loss=0.697012, patches=20
  step 100/2000: loss=0.484870, patches=20
  step 150/2000: loss=0.409092, patches=20
  step 200/2000: loss=0.349927, patches=20
  step 250/2000: loss=0.313397, patches=20
  step 300/2000: loss=0.275712, patches=20
  step 350/2000: loss=0.266927, patches=20
  step 400/2000: loss=0.252819, patches=20
  step 450/2000: loss=0.243283, patches=20
  step 500/2000: loss=0.232712, patches=20
  step 550/2000: loss=0.219500, patches=20
  step 600/2000: loss=0.221053, patches=20
  step 650/2000: loss=0.225868, patches=20
  step 700/2000: loss=0.223899, patches=20
  step 750/2000: loss=0.222510, patches=20
  step 800/2000: loss=0.218044, patches=20
  step 850/2000: loss=0.211634, patches=20
  step 900/2000: loss=0.210637, patches=20
  step 950/2000: loss=0.204077, patches=20
  step 1000/2000: loss=0.205475, patches=20
  step 1050/2000: loss=0.206694, patches=20
  step 1100/2000: loss=0.208451, patches=20
  step 1150/2000: loss=0.208474, patches=20
  step 1200/2000: loss=0.214604, patches=20
  step 1250/2000: loss=0.213195, patches=20
  step 1300/2000: loss=0.216138, patches=20
  step 1350/2000: loss=0.217108, patches=20
  step 1400/2000: loss=0.211321, patches=20
  step 1450/2000: loss=0.209673, patches=20
  step 1500/2000: loss=0.204829, patches=20
  step 1550/2000: loss=0.197366, patches=20
  step 1600/2000: loss=0.196106, patches=20
  step 1650/2000: loss=0.187337, patches=20
  step 1700/2000: loss=0.176766, patches=20
  step 1750/2000: loss=0.172630, patches=20
  step 1800/2000: loss=0.177159, patches=20
  step 1850/2000: loss=0.198485, patches=20
  step 1900/2000: loss=0.192851, patches=20
  step 1950/2000: loss=0.204497, patches=20
  step 2000/2000: loss=0.210250, patches=20
[Trial 3] done: loss=0.211892, time=2145.8s
[Run] report written to results/slurm/20260718_0323/comparison_horse_circle_basic/output.txt
