step,seconds,loss,mean_iou,view1_iou,view2_iou,patches,overlap,overlap_repaired_pairs,mean_spill,view1_spill,view2_spill,mean_precision,view1_precision,view2_precision,mean_coverage,view1_coverage,view2_coverage,view1_negative_space,view2_negative_space,view1_silhouette,view2_silhouette,lambda_count
325,1412.336,0.159794,0.886156,0.838022,0.934290,31,0.00040722,4,0.049293,0.079192,0.019393,0.949765,0.919486,0.980044,0.928398,0.904386,0.952409,0.017864,0.003505,0.031835,0.010651,0.000100
350,1652.448,0.153327,0.893855,0.844369,0.943341,31,0.00015365,3,0.051734,0.085026,0.018441,0.948121,0.915075,0.981166,0.938450,0.916162,0.960738,0.018979,0.003555,0.030560,0.009246,0.000100
375,1689.880,0.144151,0.899933,0.850030,0.949836,31,0.00025691,1,0.048934,0.082757,0.015110,0.951036,0.917501,0.984571,0.942282,0.920376,0.964188,0.018523,0.002731,0.029388,0.007975,0.000100
400,1929.901,0.144096,0.901276,0.853161,0.949391,31,0.00022600,2,0.050414,0.085242,0.015586,0.949894,0.915696,0.984092,0.945037,0.925886,0.964188,0.019031,0.002956,0.028838,0.008148,0.000100
425,1967.622,0.143953,0.902275,0.855209,0.949340,31,0.00020432,3,0.052474,0.085674,0.019274,0.947996,0.915521,0.980470,0.948059,0.928479,0.967638,0.019192,0.003616,0.028419,0.008113,0.000100
450,2207.281,0.140365,0.904224,0.856972,0.951476,30,0.00021625,2,0.052723,0.085458,0.019988,0.947840,0.915860,0.979820,0.950351,0.930207,0.970494,0.018721,0.003864,0.027613,0.007833,0.000100
475,2243.712,0.139413,0.905674,0.860951,0.950398,30,0.00020342,1,0.051614,0.086214,0.017014,0.949147,0.915591,0.982702,0.950872,0.935177,0.966568,0.019181,0.003233,0.027201,0.008016,0.000100
500,2474.959,0.138316,0.905911,0.858751,0.953072,29,0.00028891,2,0.050625,0.084594,0.016657,0.949919,0.916738,0.983100,0.950171,0.931396,0.968947,0.018716,0.003258,0.027490,0.007561,0.000100
525,2510.030,0.140523,0.907003,0.860115,0.953891,29,0.00031581,1,0.053596,0.090536,0.016657,0.947545,0.911975,0.983114,0.953883,0.937986,0.969780,0.020225,0.003285,0.027519,0.007493,0.000100
550,2734.794,0.136275,0.909140,0.862914,0.955366,29,0.00019384,1,0.051981,0.088375,0.015586,0.949092,0.913994,0.984190,0.954715,0.939175,0.970256,0.019651,0.003031,0.026819,0.007219,0.000100
575,2769.443,0.137008,0.909392,0.865712,0.953072,29,0.00017255,2,0.051382,0.086106,0.016657,0.949603,0.916105,0.983100,0.954601,0.940255,0.968947,0.019496,0.003273,0.026524,0.007721,0.000100
600,2995.159,0.138793,0.908301,0.863302,0.953301,29,0.00012573,1,0.052024,0.087511,0.016538,0.948979,0.914737,0.983221,0.953958,0.938850,0.969066,0.019878,0.003214,0.027183,0.007506,0.000100
625,3030.002,0.137953,0.909540,0.864720,0.954360,29,0.00017404,2,0.053501,0.087727,0.019274,0.947629,0.914688,0.980571,0.956667,0.940579,0.972754,0.019829,0.003752,0.026768,0.007386,0.000100
650,3255.750,0.138312,0.909228,0.863289,0.955166,29,0.00024032,1,0.054408,0.089780,0.019036,0.946851,0.912884,0.980818,0.957072,0.940795,0.973349,0.020144,0.003675,0.026968,0.007170,0.000100
675,3290.466,0.140242,0.907631,0.860638,0.954625,29,0.00020046,1,0.055370,0.090752,0.019988,0.945867,0.911848,0.979885,0.956224,0.938742,0.973706,0.020303,0.003747,0.027473,0.007202,0.000100
700,3504.880,0.140500,0.907852,0.860465,0.955240,27,0.00016685,2,0.056213,0.091724,0.020702,0.945126,0.911044,0.979209,0.957203,0.939391,0.975015,0.020291,0.004060,0.027370,0.007248,0.000100
725,3537.302,0.143633,0.905317,0.859299,0.951334,27,0.00012967,1,0.055990,0.094965,0.017014,0.945521,0.908323,0.982719,0.954211,0.940903,0.967519,0.021149,0.003300,0.027738,0.007885,0.000100
750,3744.856,0.144364,0.906018,0.857522,0.954514,27,0.00013128,1,0.058118,0.098747,0.017490,0.943724,0.905138,0.982310,0.956704,0.942200,0.971208,0.021893,0.003484,0.028037,0.007365,0.000100
775,3777.238,0.144055,0.902521,0.862209,0.942834,27,0.00029588,1,0.054186,0.090644,0.017728,0.946971,0.912082,0.981860,0.949955,0.940363,0.959548,0.019980,0.003430,0.026920,0.009325,0.000100
800,3984.522,0.142623,0.895282,0.875580,0.914983,27,0.00020688,0,0.044728,0.070657,0.018798,0.955072,0.929911,0.980233,0.934815,0.937446,0.932183,0.015464,0.003675,0.023803,0.014121,0.000100
825,4016.172,0.146178,0.893359,0.880276,0.906442,27,0.00017624,0,0.044904,0.064823,0.024985,0.954565,0.935317,0.973812,0.933214,0.937338,0.929090,0.014485,0.004988,0.023088,0.015860,0.000100
850,4223.991,0.167916,0.876172,0.871309,0.881035,27,0.00020958,1,0.051081,0.072061,0.030101,0.948139,0.928380,0.967897,0.920826,0.934097,0.907555,0.015707,0.006062,0.024633,0.020406,0.000100
875,4256.424,0.177274,0.868765,0.873262,0.864267,27,0.00038281,1,0.055110,0.072385,0.037835,0.943888,0.928250,0.959527,0.916720,0.936474,0.896966,0.015638,0.007551,0.023979,0.023429,0.000100
900,4466.483,0.189251,0.862020,0.876773,0.847266,27,0.00039148,1,0.059651,0.066119,0.053183,0.938845,0.933938,0.943752,0.913536,0.934745,0.892326,0.014693,0.010531,0.023667,0.026713,0.000100
925,4499.283,0.191871,0.861385,0.866179,0.856591,27,0.00053200,2,0.062808,0.077787,0.047829,0.936247,0.923085,0.949409,0.915559,0.933557,0.897561,0.016942,0.009411,0.025754,0.024902,0.000100
950,4708.943,0.170345,0.872977,0.872174,0.873781,27,0.00054158,2,0.049857,0.075086,0.024628,0.949543,0.925859,0.973228,0.916481,0.937662,0.895300,0.016376,0.004885,0.024492,0.021533,0.000100
975,4741.417,0.162341,0.877821,0.871643,0.883999,27,0.00048780,2,0.045212,0.074006,0.016419,0.954396,0.926738,0.982055,0.917331,0.936150,0.898513,0.016321,0.003188,0.024680,0.019565,0.000100
1000,4952.124,0.161003,0.878213,0.874458,0.881968,27,0.00037790,3,0.045181,0.072277,0.018084,0.954346,0.928434,0.980257,0.917790,0.937662,0.897918,0.015991,0.003424,0.024186,0.019686,0.000100
